#HOLE:,940A
#LEG:,155
#TOP:,0.000000
#BOTTOM:,218.998795
DEPTH_WMSF,NPHI,ENPH,CNTC,CFTC,CNEC,CFEC,TNRA,ENRA
m,%,%,cps,cps,cps,cps,--,--
133.8072,56.2859,76.7775,1122.3151,250.6183,1908.9797,250.8556,4.8478,7.6099
133.9596,60.1572,76.0282,1139.0326,242.6570,1933.7402,255.1506,5.1006,7.5788
134.1120,60.8991,78.0918,1160.8262,234.9305,1944.1572,253.6740,5.1490,7.6640
134.2644,57.4578,76.4856,1161.6193,232.8586,1949.4972,256.5872,4.9243,7.5978
134.4168,52.1867,74.1839,1170.3363,242.4356,1957.5811,260.9511,4.5802,7.5017
134.5692,50.4396,71.2291,1171.3809,256.7898,1967.7115,266.7722,4.4661,7.3760
134.7216,51.7720,65.1842,1158.2611,261.7531,1958.7975,275.5550,4.5531,7.1086
134.8740,53.0822,75.6779,1146.8008,255.2783,1950.2476,257.8244,4.6386,7.5642
135.0264,53.9045,73.9754,1143.3947,248.6507,1942.9406,259.3030,4.6923,7.4929
135.1788,54.8897,77.0052,1134.8374,245.8855,1942.6278,254.9620,4.7567,7.6193
135.3312,55.0758,72.7331,1139.9205,244.3358,1953.1394,262.5066,4.7688,7.4403
135.4836,56.0237,77.3012,1145.3053,245.9379,1969.1277,258.0265,4.8307,7.6315
135.6360,53.1024,79.7112,1146.4147,244.2840,1971.8763,255.0904,4.6399,7.7301
135.7884,53.2844,74.1428,1158.0919,255.3287,1968.8203,262.5099,4.6518,7.5000
135.9408,51.2501,72.3852,1165.6589,255.5528,1971.2097,265.4639,4.5190,7.4255
136.0932,51.8677,71.1699,1164.2162,263.2918,1968.1489,266.9236,4.5593,7.3735
136.2456,54.5533,72.9935,1158.9954,257.0841,1955.8947,262.4865,4.7347,7.4514
136.3980,54.8170,75.0367,1165.8123,249.1033,1968.8337,261.2055,4.7519,7.5375
136.5504,54.5445,72.3320,1159.3977,247.4321,1960.5924,264.1147,4.7341,7.4233
136.7028,51.8591,69.8247,1157.4817,250.5080,1954.4727,267.1797,4.5588,7.3152
136.8552,52.9555,67.3950,1167.4321,261.6106,1946.1075,269.9859,4.6304,7.2082
137.0076,53.2212,71.9500,1170.0343,257.1557,1934.9752,261.2383,4.6477,7.4069
137.1600,55.9063,77.4351,1171.4119,258.6137,1925.9080,252.1808,4.8230,7.6370
137.3124,53.0424,79.9529,1178.2443,247.5325,1939.6896,250.6084,4.6360,7.7399
137.4648,51.0035,80.0605,1175.6431,258.5659,1939.6976,250.4681,4.5029,7.7443
137.6172,48.7464,82.0068,1163.7275,263.5444,1960.8951,250.6630,4.3555,7.8228
137.7696,50.5139,82.2047,1168.8710,269.9333,1964.8306,250.9113,4.4709,7.8308
137.9220,51.4384,80.8833,1156.3582,261.7521,1986.6725,255.4355,4.5313,7.7776
138.0744,50.6713,74.7903,1146.8169,256.9742,1987.5551,264.0506,4.4812,7.5272
138.2268,51.3747,72.9150,1147.6836,258.4764,1997.8641,268.2389,4.5271,7.4481
138.3792,52.2270,69.2958,1151.1530,258.7659,1988.0122,272.6253,4.5828,7.2921
138.5316,54.0537,71.0620,1148.8176,256.9632,1999.8187,271.3899,4.7021,7.3688
138.6840,51.7407,74.0695,1162.4928,253.8037,1990.9452,265.5692,4.5510,7.4969
138.8364,50.9970,75.7441,1161.5511,260.0384,1986.8765,262.5711,4.5025,7.5670
138.9888,49.9377,70.3688,1168.7969,265.0732,1968.5864,268.2422,4.4333,7.3388
139.1412,53.9666,65.3935,1168.6760,266.6635,1964.2666,275.9540,4.6964,7.1181
139.2936,54.2048,63.0953,1183.0408,258.8159,1965.7805,280.3379,4.7119,7.0122
139.4460,56.7411,63.8937,1178.9520,257.2215,1967.5410,279.1118,4.8775,7.0493
139.5984,52.2037,72.5591,1191.7240,250.7964,1985.1924,267.0804,4.5813,7.4329
139.7508,50.5309,74.4343,1175.9142,258.7173,1995.4476,265.6261,4.4720,7.5122
139.9032,49.5199,75.4958,1168.4075,261.9281,1994.3285,263.9167,4.4060,7.5567
140.0556,51.3690,72.9652,1146.7948,259.9220,1977.0699,265.3711,4.5268,7.4502
140.2080,51.8228,75.5833,1130.7771,251.9158,1961.8304,259.4908,4.5564,7.5603
140.3604,51.7410,82.4706,1118.2000,250.2988,1954.2715,249.2235,4.5511,7.8414
140.5128,53.0651,82.7374,1135.7469,255.6335,1945.6768,247.7898,4.6375,7.8521
140.6652,55.1565,84.6903,1146.7830,257.3098,1941.4740,244.8288,4.7741,7.9299
140.8176,52.9546,80.6375,1152.9442,250.5590,1946.9071,250.6428,4.6303,7.7677
140.9700,51.7269,78.2943,1167.9089,256.8627,1956.3418,254.9877,4.5501,7.6723
141.1224,50.0650,73.2117,1178.8075,261.5909,1958.1641,262.4652,4.4416,7.4607
141.2748,49.5655,72.6587,1175.3330,269.9361,1963.4928,264.0104,4.4090,7.4372
141.4272,47.2863,69.1931,1167.4069,269.8905,1968.3258,270.0921,4.2602,7.2876
141.5796,51.3906,65.6665,1162.7961,274.6888,1956.5132,274.3869,4.5282,7.1305
141.7320,52.5722,68.7023,1152.4055,256.4781,1940.5664,267.0728,4.6053,7.2661
141.8844,56.0921,65.8119,1134.5692,248.6266,1925.0656,269.7273,4.8352,7.1371
142.0368,54.9289,65.6012,1121.4552,233.9076,1911.7927,268.2266,4.7592,7.1275
142.1892,55.2838,62.9648,1126.5950,240.8396,1909.9115,272.6078,4.7824,7.0061
142.3416,55.8605,69.6845,1136.7213,245.3408,1907.2273,260.9392,4.8200,7.3091
142.4940,55.3608,74.4976,1146.3658,247.3921,1907.1285,253.7796,4.7874,7.5149
142.6464,55.5542,74.5412,1155.2118,247.1157,1919.7859,255.4017,4.8000,7.5167
142.7988,56.3403,72.7687,1157.5009,242.4671,1921.4551,258.1956,4.8514,7.4419
142.9512,53.3876,74.3265,1148.1318,237.0590,1926.3982,256.5893,4.6586,7.5077
143.1036,53.6268,76.7197,1138.2316,246.9957,1940.1754,255.0351,4.6742,7.6075
143.2560,48.8242,77.9736,1126.0759,245.0933,1944.0288,253.8179,4.3606,7.6591
143.4084,52.3250,73.6660,1115.9609,259.9222,1931.1470,258.1788,4.5892,7.4799
143.5608,50.5633,73.7436,1115.3436,246.6253,1931.8268,258.1566,4.4742,7.4832
143.7132,52.1995,75.9220,1109.2405,251.7745,1932.4170,255.1246,4.5810,7.5744
143.8656,50.6893,75.2139,1119.4037,251.8163,1937.7911,256.8347,4.4824,7.5449
144.0180,51.8322,79.1960,1126.5896,258.4760,1956.7717,253.8248,4.5570,7.7091
144.1704,52.3983,75.4997,1137.8431,258.4101,1963.2509,259.7985,4.5940,7.5568
144.3228,51.0889,80.7387,1147.3042,255.2507,1972.4246,253.7942,4.5085,7.7717
144.4752,51.8334,77.8910,1157.2451,260.2002,1954.3883,255.2836,4.5571,7.6558
144.6276,50.6477,83.2861,1149.8042,257.1889,1939.4899,246.3141,4.4797,7.8741
144.7800,53.4538,78.7143,1150.4532,260.3069,1927.0485,250.6083,4.6629,7.6895
144.9324,54.3962,75.8645,1150.3326,250.6819,1919.7900,253.5375,4.7244,7.5720
145.0848,56.2890,76.3084,1147.9907,248.5239,1924.4608,253.5370,4.8480,7.5905
145.2372,54.1794,80.4600,1146.8888,240.6960,1935.0621,249.3483,4.7103,7.7605
145.3896,52.8577,81.9119,1150.1777,248.8004,1938.6458,247.9397,4.6240,7.8190
145.5420,51.7272,79.9229,1149.8002,252.3797,1940.5649,250.7609,4.5502,7.7387
145.6944,53.4638,79.5748,1149.2351,257.0889,1935.3439,250.5441,4.6635,7.7246
145.8468,52.6592,85.8909,1152.9541,251.9661,1940.8623,243.2938,4.6110,7.9774
145.9992,53.6037,84.2161,1151.1013,253.6429,1937.4387,244.9014,4.6727,7.9111
146.1516,52.2059,80.0377,1149.2463,250.4604,1941.7252,250.7600,4.5814,7.7434
146.3040,52.2939,73.1362,1151.0994,253.9245,1956.2979,262.3276,4.5872,7.4575
146.4564,52.9972,74.2864,1152.0696,255.2137,1980.6974,263.8809,4.6331,7.5060
146.6088,52.9076,71.1186,1154.3472,255.2788,1977.9552,268.3340,4.6272,7.3712
146.7612,53.3643,74.0192,1150.1897,252.2040,1978.4171,263.9727,4.6571,7.4948
146.9136,52.7573,72.2337,1150.2299,250.5341,1989.5519,268.1673,4.6174,7.4191
147.0660,51.9150,73.3728,1145.7197,248.7925,1970.1613,263.8319,4.5624,7.4675
147.2184,51.6443,69.5845,1141.3413,253.5033,1970.2185,269.7184,4.5447,7.3047
147.3708,49.1527,73.4916,1127.5107,252.0123,1972.8557,264.0150,4.3821,7.4725
147.5232,49.9950,72.8265,1128.0850,260.0314,1976.4296,265.4951,4.4370,7.4443
147.6756,49.8985,78.1715,1119.2657,255.1923,1967.5416,256.6159,4.4307,7.6673
147.8280,51.7559,72.7495,1124.0331,258.3772,1952.2883,262.3675,4.5520,7.4410
147.9804,50.5510,77.0936,1110.3440,247.3426,1932.3431,253.4908,4.4734,7.6229
148.1328,51.9850,75.5752,1112.7946,253.6297,1927.8403,255.0065,4.5670,7.5600
148.2852,54.5013,85.0366,1127.4005,250.6400,1921.2546,241.8603,4.7313,7.9437
148.4376,56.3435,78.4443,1130.2472,246.8418,1902.5090,247.7728,4.8516,7.6784
148.5900,54.4398,76.5592,1122.4286,239.0689,1906.2388,250.7931,4.7273,7.6008
148.7424,54.1921,72.4447,1123.5778,237.1374,1906.3362,256.6396,4.7111,7.4281
148.8948,54.9754,71.7265,1116.4036,236.0228,1897.7883,256.5494,4.7622,7.3974
149.0472,56.5452,83.5059,1108.9833,235.5549,1904.0629,241.5459,4.8648,7.8828
149.1996,55.3951,86.0395,1103.5997,232.3022,1917.3018,240.1639,4.7897,7.9833
149.3520,53.8877,85.0864,1102.5023,237.1120,1921.1118,241.7822,4.6912,7.9456
149.5044,51.8190,75.4715,1122.2350,243.7048,1917.0378,253.7225,4.5562,7.5556
149.6568,52.4718,75.9871,1129.4695,253.5732,1921.5459,253.5987,4.5988,7.5771
149.8092,55.6217,79.3350,1128.4065,253.5923,1910.3477,247.6209,4.8045,7.7148
149.9616,56.2210,79.0091,1136.0763,240.9841,1907.3889,247.6639,4.8436,7.7015
150.1140,53.9463,84.0085,1132.4974,236.0174,1921.5776,243.1503,4.6951,7.9028
150.2664,52.2340,76.3669,1123.4519,242.3601,1914.6493,252.1639,4.5832,7.5929
150.4188,50.5168,74.7106,1121.8387,246.8141,1897.4104,252.1866,4.4711,7.5238
150.5712,51.7895,70.2484,1112.4253,253.5730,1903.8009,259.5993,4.5542,7.3336
150.7236,51.9541,79.7964,1103.6814,246.7484,1914.3068,247.5321,4.5650,7.7336
150.8760,53.5857,80.2160,1107.4338,245.5737,1895.8192,244.6031,4.6715,7.7506
151.0284,54.1218,86.5758,1105.6504,240.4394,1887.1844,235.7671,4.7065,8.0044
151.1808,56.7049,85.0223,1105.2780,240.8797,1897.8445,238.9302,4.8752,7.9431
151.3332,58.6236,80.4019,1109.5343,233.7523,1899.4916,244.8390,5.0005,7.7581
151.4856,59.2522,76.5972,1110.8921,226.1904,1885.1664,247.9693,5.0415,7.6024
151.6380,55.8701,77.6170,1109.1023,223.0715,1871.2579,244.7851,4.8207,7.6445
151.7904,55.6479,84.9983,1115.2769,234.9307,1885.4993,237.4045,4.8062,7.9421
151.9428,52.9149,76.3887,1120.9132,239.2632,1881.4634,247.7639,4.6277,7.5938
152.0952,51.6720,70.5477,1110.4294,245.5853,1875.9839,255.3543,4.5466,7.3466
152.2476,50.1546,70.5857,1111.9312,247.1767,1876.8512,255.4154,4.4475,7.3482
152.4000,51.3161,78.4042,1110.9250,248.8033,1903.2418,247.9213,4.5233,7.6768
152.5524,51.7453,83.9057,1110.9238,250.4157,1910.7067,241.8999,4.5513,7.8988
152.7048,53.5480,79.9026,1100.8737,248.4541,1905.2026,246.2175,4.6690,7.7379
152.8572,52.1644,79.3712,1112.4166,244.0882,1911.1023,247.6715,4.5787,7.7163
153.0096,53.5867,77.5594,1110.7437,245.7016,1927.0830,252.1659,4.6716,7.6421
153.1620,51.7977,81.1379,1119.5300,244.0337,1918.7362,246.3751,4.5548,7.7879
153.3144,52.8226,78.3716,1120.3362,251.8853,1913.9222,249.3559,4.6217,7.6755
153.4668,49.8282,78.4877,1117.1882,247.1323,1926.8420,250.8838,4.4262,7.6802
153.6192,49.5613,71.7536,1109.7927,253.7670,1920.8440,259.6253,4.4087,7.3985
153.7716,50.5727,79.8597,1113.4874,252.3063,1915.2153,247.5673,4.4748,7.7361
153.9240,52.9133,86.8294,1091.2014,245.2697,1913.3434,238.7377,4.6276,8.0144
154.0764,52.9644,97.6830,1072.2701,234.3295,1915.7136,227.1290,4.6309,8.4345
154.2288,51.2403,91.1030,1064.8379,229.0296,1907.7793,233.1880,4.5184,8.1813
154.3812,53.6534,91.4517,1061.5538,237.5916,1911.9113,233.3076,4.6759,8.1948
154.5336,54.6813,91.8695,1048.6686,230.4112,1912.7659,232.9520,4.7430,8.2110
154.6860,56.1254,85.6702,1066.8146,232.5045,1926.9182,241.8103,4.8373,7.9687
154.8384,54.6514,71.7154,1079.9189,230.9993,1919.9559,259.5626,4.7411,7.3969
154.9908,54.0118,66.0999,1102.3478,242.5717,1909.9592,267.1234,4.6993,7.1501
155.1432,53.1182,68.5894,1119.6656,247.2399,1919.0208,264.2882,4.6410,7.2611
155.2956,50.9191,71.5480,1145.6748,255.0134,1929.2202,261.0686,4.4974,7.3897
155.4480,51.2920,66.5461,1149.8317,261.7618,1935.1273,269.8847,4.5217,7.1702
155.6004,52.7124,66.2529,1151.5535,258.2971,1953.4622,272.9442,4.6145,7.1570
155.7528,52.6733,70.6786,1152.9016,252.0523,1973.8147,268.4640,4.6119,7.3523
155.9052,53.1562,72.5788,1145.2047,250.2264,1963.4590,264.1266,4.6435,7.4338
156.0576,51.2337,74.8442,1134.6772,248.6218,1954.1674,259.5372,4.5179,7.5294
156.2100,51.2016,79.2709,1132.8259,253.3736,1933.1943,250.6673,4.5158,7.7122
156.3624,50.1666,79.0867,1139.4713,256.7228,1930.5663,250.5705,4.4483,7.7047
156.5148,50.4762,81.0552,1135.5525,261.6714,1939.2181,249.1119,4.4685,7.7845
156.6672,50.3099,72.0534,1137.5922,259.9830,1947.0911,262.7171,4.4576,7.4114
156.8196,51.7939,73.6189,1142.5045,260.0287,1953.5372,261.2416,4.5545,7.4779
156.9720,53.2633,71.5339,1149.6592,256.5744,1962.1051,265.5404,4.6505,7.3891
157.1244,52.0981,77.3317,1148.5244,253.2519,1957.7728,256.4963,4.5744,7.6328
157.2768,49.3532,78.1381,1138.1750,253.4378,1944.5583,253.6635,4.3951,7.6659
157.4292,48.6807,78.9356,1141.5220,261.7700,1941.9907,252.2551,4.3512,7.6985
157.5816,52.4386,81.1792,1153.1639,268.1776,1940.3157,249.0927,4.5966,7.7895
157.7340,55.9173,78.6246,1148.6082,258.4232,1949.0646,253.5924,4.8238,7.6858
157.8864,56.5902,72.7014,1149.5073,246.9465,1931.1865,259.6031,4.8677,7.4390
158.0388,55.2930,67.9319,1153.6105,237.6978,1943.4149,268.7228,4.7830,7.2320
158.1912,53.8937,68.1914,1145.5327,238.9267,1934.2418,267.0304,4.6916,7.2435
158.3436,51.5216,74.3422,1127.9414,240.9367,1926.9292,256.6375,4.5367,7.5084
158.4960,50.9550,78.7852,1119.2802,248.7878,1916.7372,249.1735,4.4997,7.6924
158.6484,51.8067,80.7586,1107.4860,250.4578,1915.1545,246.3996,4.5553,7.7726
158.8008,54.3148,76.2615,1112.5099,248.8445,1892.5372,249.3952,4.7191,7.5885
158.9532,55.2464,80.0988,1114.3638,240.4922,1887.2416,243.6458,4.7799,7.7458
159.1056,52.8762,80.7997,1110.8977,237.6557,1882.0151,242.0843,4.6252,7.7742
159.2580,52.6820,87.9239,1108.4156,242.4300,1865.8311,231.5677,4.6125,8.0574
159.4104,52.1125,84.3761,1109.4327,242.4730,1867.7953,235.9086,4.5753,7.9175
159.5628,53.7372,79.2260,1110.1794,247.1825,1865.0452,241.8881,4.6814,7.7104
159.7152,53.5945,73.0138,1108.3771,242.3878,1859.1415,249.4731,4.6721,7.4523
159.8676,54.7234,74.1220,1112.5345,244.3337,1859.9225,248.0191,4.7458,7.4991
160.0200,55.2825,77.0065,1128.5504,242.4607,1855.6514,243.5450,4.7823,7.6193
160.1724,54.6426,75.9342,1133.7961,242.5229,1855.3606,244.9349,4.7405,7.5749
160.3248,51.7568,71.3460,1132.3511,245.4807,1872.0852,253.6347,4.5521,7.3810
160.4772,49.7490,73.9236,1134.9491,252.1511,1888.6477,252.1306,4.4210,7.4908
160.6296,50.2973,73.2066,1137.8032,259.8905,1892.6877,253.6963,4.4568,7.4604
160.7820,51.6992,78.4720,1128.0260,257.0376,1915.2852,249.3999,4.5483,7.6796
160.9344,53.9557,78.8093,1122.7106,250.6925,1929.9473,250.8588,4.6957,7.6934
161.0868,54.3413,84.6895,1128.5505,244.4820,1919.4231,242.0489,4.7208,7.9299
161.2392,54.4322,83.8138,1136.8586,245.7298,1933.9828,244.9601,4.7268,7.8951
161.3916,51.7363,79.4744,1135.1061,247.3658,1936.9333,250.8825,4.5507,7.7205
161.5440,52.2645,73.9098,1134.1088,253.5997,1955.5199,261.0782,4.5852,7.4902
161.6964,53.6318,74.2682,1146.4856,252.3728,1958.9529,261.0107,4.6745,7.5053
161.8488,55.8927,74.5558,1144.0056,249.1665,1974.5775,262.6697,4.8221,7.5173
162.0012,54.5090,76.5827,1144.6533,244.1764,1974.9966,259.8059,4.7318,7.6018
162.1536,54.4412,72.2624,1155.8083,250.4592,1973.2294,265.9234,4.7274,7.4203
162.3060,52.4909,68.3329,1165.8116,251.7496,1937.1351,267.1992,4.6000,7.2498
162.4584,53.1436,68.9993,1163.8335,258.4858,1944.8053,267.1762,4.6426,7.2791
162.6108,51.7562,75.4784,1167.5327,254.9887,1950.1260,258.0919,4.5520,7.5559
162.7632,52.8625,73.7850,1160.3668,256.8612,1920.2021,256.5432,4.6243,7.4849
162.9156,51.9522,73.4408,1152.0486,251.8626,1916.7704,256.5832,4.5648,7.4704
163.0680,51.0463,73.7346,1144.6592,252.1980,1931.4290,258.1166,4.5057,7.4828
163.2204,50.2350,76.9607,1142.0574,256.9740,1921.6621,252.2712,4.4527,7.6174
163.3728,53.4630,73.8617,1133.0826,258.5308,1910.3575,255.1177,4.6635,7.4881
163.5252,54.1054,75.7490,1139.5363,250.0190,1930.9978,255.1797,4.7054,7.5672
163.6776,56.8236,73.4001,1133.1743,245.2640,1927.9443,258.1385,4.8829,7.4686
163.8300,53.5113,78.5021,1134.9244,237.0269,1938.0408,252.3226,4.6667,7.6808
163.9824,56.1377,79.9932,1135.6726,247.0632,1941.0192,250.7272,4.8381,7.7416
164.1348,54.4138,79.2274,1148.7578,243.6072,1945.7719,252.3561,4.7256,7.7104
164.2872,56.1704,77.9855,1148.1737,250.3772,1955.4071,255.2873,4.8403,7.6596
164.4396,54.7896,68.7064,1154.0624,244.0150,1964.4070,270.3469,4.7501,7.2662
164.5920,53.9875,69.8360,1164.7076,248.7394,1954.7355,267.1977,4.6977,7.3157
164.7444,52.6770,66.7295,1163.0931,250.4642,1951.4777,271.8530,4.6122,7.1784
164.8968,49.5410,75.3129,1153.9689,255.1028,1951.2615,258.4784,4.4074,7.5490
165.0492,50.6030,79.6832,1146.5319,261.8412,1941.6276,251.2143,4.4767,7.7290
165.2016,50.2395,76.7014,1147.2762,258.5721,1943.4556,255.4917,4.4530,7.6067
165.3540,51.9537,77.0604,1130.5481,257.1790,1946.0955,255.3409,4.5649,7.6216
165.5064,51.4162,70.0885,1131.8314,252.2514,1958.6741,267.3347,4.5298,7.3267
165.6588,52.3283,72.3437,1127.0792,252.3586,1952.1689,262.9622,4.5894,7.4238
165.8112,54.2625,70.4461,1137.7346,253.6605,1951.4027,265.7794,4.7157,7.3422
165.9636,55.2946,74.0164,1148.2583,250.5160,1946.0779,259.6619,4.7831,7.4947
166.1160,54.4720,73.9811,1151.9601,247.4150,1945.8663,259.6852,4.7294,7.4932
166.2684,51.6001,76.9907,1149.2648,247.4835,1946.0782,255.4349,4.5419,7.6187
166.4208,50.4799,78.3484,1152.6117,253.8722,1960.2897,255.4285,4.4687,7.6745
166.5732,49.6328,84.8750,1145.4250,258.2759,1967.4319,247.8732,4.4134,7.9373
166.7256,50.6583,75.8173,1132.8994,261.7956,1965.2615,259.6101,4.4804,7.5700
166.8780,49.2726,72.1491,1137.1984,258.4813,1970.3562,265.7095,4.3899,7.4155
167.0304,48.6221,66.9128,1129.0822,260.3416,1951.4869,271.5435,4.3474,7.1866
167.1828,48.8910,73.3192,1133.9583,265.0496,1950.3315,261.2559,4.3650,7.4652
167.3352,50.6248,73.4776,1135.7035,263.6778,1940.0211,259.6416,4.4782,7.4719
167.4876,50.4587,72.4732,1139.8009,262.1293,1952.4049,262.7986,4.4673,7.4293
167.6400,53.1443,70.6967,1132.9006,258.9918,1953.6230,265.6893,4.6427,7.3530
167.7924,52.6136,76.7345,1149.9404,252.1618,1953.2189,256.7290,4.6080,7.6081
167.9448,54.9045,82.9995,1134.8438,248.9763,1925.8070,244.9325,4.7576,7.8626
168.0972,51.2234,89.4337,1134.7222,242.5156,1941.1136,239.1598,4.5173,8.1164
168.2496,52.5260,82.3649,1121.6400,249.1366,1932.9711,246.6404,4.6023,7.8372
168.4020,50.9669,76.0429,1124.2413,247.6069,1924.8900,253.9624,4.5005,7.5794
168.5544,50.9506,77.7581,1115.1744,252.4294,1931.7561,252.5074,4.4994,7.6503
168.7068,50.9272,82.6718,1128.4111,257.3327,1935.6912,246.6007,4.4979,7.8495
168.8592,54.0403,76.6211,1129.5193,258.9245,1932.5057,254.1632,4.7012,7.6034
169.0116,55.3109,76.9389,1131.5046,246.2218,1925.2430,252.7712,4.7842,7.6165
169.1640,54.1228,70.7444,1133.0614,239.9127,1923.6818,261.5441,4.7066,7.3551
169.3164,51.2641,75.0271,1133.2664,242.8145,1936.8247,256.9726,4.5199,7.5371
169.4688,51.3537,72.9941,1131.7166,255.6526,1947.3463,261.3383,4.5258,7.4514
169.6212,51.1778,74.3956,1125.7028,254.1464,1930.3405,257.0150,4.5143,7.5106
169.7736,50.7737,83.9404,1139.1804,257.4951,1937.3368,245.2284,4.4879,7.9001
169.9260,48.8205,80.5237,1141.0945,258.9993,1938.4224,249.6984,4.3604,7.7631
170.0784,50.8236,75.5041,1139.2373,266.8633,1931.7242,255.6205,4.4912,7.5570
170.2308,51.0833,65.9886,1146.1904,260.6982,1931.0483,270.2628,4.5081,7.1451
170.3832,53.3946,65.7770,1140.7360,255.6283,1950.3281,273.3275,4.6590,7.1355
170.5356,49.9577,67.8755,1134.0786,247.7003,1954.2754,270.3182,4.4346,7.2295
170.6880,48.9321,75.4548,1132.6462,257.1942,1964.0858,259.9734,4.3676,7.5549
170.8404,48.0450,78.2867,1137.1407,265.5005,1959.7349,255.4403,4.3097,7.6720
170.9928,51.5736,74.7741,1131.8010,270.1037,1957.7861,260.1193,4.5401,7.5265
171.1452,55.3235,74.1906,1150.2802,260.5461,1941.1454,258.7504,4.7850,7.5020
171.2976,58.2354,74.2992,1158.4830,248.8953,1942.5458,258.7796,4.9751,7.5066
171.4500,58.4179,77.9722,1171.9214,242.3833,1946.5374,254.1474,4.9870,7.6591
171.6024,56.8742,73.8892,1181.3544,242.3628,1958.6245,261.5230,4.8862,7.4893
171.7548,54.2325,70.6558,1184.8855,247.2895,1964.6461,267.2527,4.7137,7.3513
171.9072,54.8077,73.8725,1182.0945,253.9758,1979.2233,264.2982,4.7513,7.4886
172.0596,52.8960,71.4573,1179.5225,250.2757,1975.0360,267.4094,4.6265,7.3858
172.2120,51.9433,76.6202,1166.5891,255.3340,1977.6761,260.1053,4.5643,7.6034
172.3644,48.6844,71.2965,1156.3171,256.8586,1963.6010,266.1101,4.3515,7.3789
172.5168,49.7810,72.1557,1155.9569,268.4584,1949.5833,262.8981,4.4231,7.4157
172.6692,52.6144,72.5337,1143.7411,261.7725,1953.7999,262.8952,4.6081,7.4319
172.8216,53.1122,76.4945,1144.5144,253.4755,1962.7562,258.3198,4.6406,7.5982
172.9740,53.7549,76.1524,1151.3345,251.8823,1948.7692,256.9587,4.6826,7.5840
173.1264,50.0351,76.0057,1146.8414,250.2788,1957.7406,258.3494,4.4397,7.5779
173.2788,51.3742,83.0610,1148.2922,265.1811,1973.2864,250.8927,4.5271,7.8651
173.4312,50.8493,80.5724,1161.3760,260.4253,1971.2437,253.8619,4.4928,7.7650
173.5836,53.4972,76.5620,1160.1169,265.4811,1973.8400,259.6830,4.6657,7.6010
173.7360,53.3646,74.4138,1158.0023,253.9229,1984.8694,264.2484,4.6571,7.5114
173.8884,55.2878,73.4818,1176.9220,257.0858,1974.8315,264.2943,4.7826,7.4721
174.0408,55.9923,83.9292,1178.5925,251.9842,1973.0891,249.7680,4.8286,7.8997
174.1932,56.1752,79.9703,1179.5847,250.6770,1966.6619,254.0700,4.8406,7.7406
174.3456,55.4868,76.0704,1181.6786,247.1463,1960.3167,258.5975,4.7956,7.5806
174.4980,53.7909,65.7195,1180.5055,247.5349,1958.5557,274.5807,4.6849,7.1329
174.6504,52.2320,62.8289,1169.9269,252.2378,1965.4255,280.7863,4.5831,6.9997
174.8028,51.4257,64.9764,1166.1223,257.4298,1970.4354,277.5623,4.5305,7.0991
174.9552,52.3812,71.0009,1161.8644,260.3180,1969.1211,267.3195,4.5929,7.3662
175.1076,51.4303,74.9997,1165.1648,258.8038,1968.2550,261.1823,4.5308,7.5359
175.2600,51.1616,74.2265,1169.6304,263.6348,1950.7295,259.9757,4.5132,7.5035
175.4124,51.4534,72.1317,1166.6184,263.6804,1960.9231,264.4638,4.5323,7.4147
175.5648,50.0428,74.7838,1164.8810,260.4931,1957.1880,260.0258,4.4402,7.5269
175.7172,51.4764,73.6597,1157.8787,262.0938,1964.8190,262.6898,4.5338,7.4796
175.8696,51.0379,71.3563,1155.2104,259.1381,1960.8788,265.6486,4.5051,7.3815
176.0220,56.5285,76.0447,1149.9932,260.3977,1979.5557,261.1722,4.8637,7.5795
176.1744,55.8220,77.5488,1155.4507,243.8901,1973.5334,258.2588,4.8175,7.6417
176.3268,54.3841,80.9243,1155.6613,245.1965,1975.1049,253.8942,4.7236,7.7792
176.4792,52.4407,72.2778,1165.0613,251.8585,1960.9254,264.2419,4.5967,7.4209
176.6316,49.9646,72.1053,1161.1479,256.8542,1970.9438,265.8558,4.4351,7.4136
176.7840,50.9454,68.1290,1158.2476,265.0620,1957.7635,270.3806,4.4991,7.2408
176.9364,49.5146,66.3045,1150.0332,258.4014,1948.0013,272.0928,4.4057,7.1593
177.0888,51.8154,68.3782,1153.2960,265.0753,1940.0055,267.5214,4.5559,7.2518
177.2412,51.9035,75.9447,1144.7335,255.2171,1946.9319,257.0089,4.5617,7.5753
177.3936,53.5677,76.8390,1150.0050,258.5642,1931.9840,253.7937,4.6703,7.6124
177.5460,52.8558,78.2827,1145.8395,248.5433,1935.8727,252.3354,4.6238,7.6718
177.6984,52.7678,75.8855,1151.9506,253.6903,1944.8472,256.8171,4.6181,7.5729
177.8508,51.5151,78.0201,1143.4177,250.4120,1945.9148,254.0009,4.5363,7.6611
178.0032,52.3199,74.3239,1144.4084,255.6930,1941.2479,258.5710,4.5889,7.5076
178.1556,52.6784,69.8585,1134.5178,250.5676,1935.9961,264.6007,4.6123,7.3167
178.3080,53.1469,71.9779,1136.8291,249.1306,1938.4296,261.6624,4.6429,7.4081
178.4604,54.5642,71.8657,1125.3295,245.4551,1926.1824,260.1778,4.7354,7.4033
178.6128,52.1727,70.0290,1124.4913,240.5473,1915.0804,261.4771,4.5792,7.3241
