#HOLE:,940A
#LEG:,155
#TOP:,83.362801
#BOTTOM:,231.952805
DEPTH_WMSF,FX,FY,FZ,FNOR,DEVI,FINC,RB,P1AZ,HAZI
m,oer,oer,oer,oer,deg,deg,deg,deg,deg,,
165.3540,0.2769,-0.1260,0.0726,0.3128,6.1944,19.4697,191.8923,5.9336,173.9736
165.5064,0.2827,-0.1128,0.0726,0.3128,6.1960,19.4656,191.1897,5.2163,173.9625
165.6588,0.2796,-0.1203,0.0727,0.3128,6.2012,19.4632,189.6028,3.6114,173.9531
165.8112,0.2768,-0.1264,0.0726,0.3128,6.2044,19.4586,191.3748,5.3996,173.9595
165.9636,0.2522,-0.1703,0.0725,0.3129,6.2115,19.4584,197.1035,11.1624,173.9639
166.1160,0.2505,-0.1728,0.0727,0.3129,6.2135,19.4524,201.8777,15.9337,173.9390
166.2684,0.2510,-0.1718,0.0725,0.3129,6.2166,19.4470,201.7198,15.8064,173.9702
166.4208,0.2425,-0.1843,0.0725,0.3129,6.2219,19.4492,202.9833,17.0455,173.9402
166.5732,0.2335,-0.1955,0.0726,0.3129,6.2280,19.4503,205.9240,19.9897,173.9322
166.7256,0.2286,-0.2013,0.0725,0.3129,6.2220,19.4422,207.9994,22.0525,173.9125
166.8780,0.2288,-0.2011,0.0722,0.3129,6.2242,19.4398,208.5993,22.6851,173.9432
167.0304,0.2267,-0.2033,0.0720,0.3129,6.2335,19.4460,209.1532,23.1989,173.9009
167.1828,0.2299,-0.1993,0.0722,0.3129,6.2338,19.4414,208.2920,22.3764,173.9424
167.3352,0.2388,-0.1888,0.0721,0.3129,6.2395,19.4459,207.9017,21.9843,173.9415
167.4876,0.2325,-0.1966,0.0721,0.3129,6.2371,19.4390,207.1271,21.2284,173.9631
167.6400,0.2321,-0.1971,0.0722,0.3129,6.2333,19.4334,207.5357,21.6377,173.9624
167.7924,0.2446,-0.1818,0.0721,0.3129,6.2453,19.4437,206.2290,20.3322,173.9677
167.9448,0.2564,-0.1641,0.0724,0.3129,6.2454,19.4408,201.7660,15.8738,173.9901
168.0972,0.2533,-0.1687,0.0721,0.3129,6.2475,19.4396,200.6139,14.7296,174.0030
168.2496,0.2575,-0.1626,0.0723,0.3129,6.2578,19.4490,200.4617,14.6065,174.0324
168.4020,0.2516,-0.1712,0.0725,0.3129,6.2555,19.4458,199.9461,14.0943,174.0382
168.5544,0.2404,-0.1862,0.0724,0.3129,6.2522,19.4399,202.3783,16.5106,174.0118
168.7068,0.2263,-0.2037,0.0723,0.3129,6.2534,19.4390,209.1111,23.2535,173.9969
168.8592,0.2509,-0.1725,0.0726,0.3129,6.2646,19.4489,205.3039,19.4074,173.9706
169.0116,0.2656,-0.1488,0.0722,0.3129,6.2640,19.4445,200.7928,14.8753,173.9684
169.1640,0.2651,-0.1492,0.0722,0.3129,6.2695,19.4484,195.9663,9.9806,173.9231
169.3164,0.2667,-0.1469,0.0722,0.3129,6.2804,19.4532,196.3600,10.3377,173.8843
169.4688,0.2673,-0.1452,0.0722,0.3129,6.2856,19.4514,195.5135,9.4218,173.8191
169.6212,0.2340,-0.1951,0.0720,0.3129,6.2858,19.4421,204.7444,18.7052,173.8292
169.7736,0.2177,-0.2129,0.0719,0.3128,6.2991,19.4499,211.1747,25.0584,173.7297
169.9260,0.2336,-0.1956,0.0721,0.3128,6.3085,19.4515,207.3198,21.1176,173.6556
170.0784,0.2500,-0.1743,0.0719,0.3128,6.3169,19.4555,205.7061,19.4862,173.6435
170.2308,0.2514,-0.1714,0.0716,0.3128,6.3254,19.4567,199.9048,13.6549,173.6378
170.3832,0.2740,-0.1327,0.0718,0.3128,6.3212,19.4462,196.7923,10.5091,173.6199
170.5356,0.2854,-0.1065,0.0716,0.3128,6.3312,19.4505,189.6231,3.3207,173.5957
170.6880,0.2897,-0.0942,0.0714,0.3128,6.3387,19.4554,186.3166,359.9259,173.5708
170.8404,0.2898,-0.0931,0.0715,0.3128,6.3367,19.4507,185.6396,359.1354,173.5053
170.9928,0.2870,-0.1016,0.0716,0.3128,6.3452,19.4535,186.9536,0.5447,173.5047
171.1452,0.2892,-0.0943,0.0716,0.3128,6.3504,19.4564,186.0054,359.5354,173.5371
171.2976,0.2816,-0.1158,0.0719,0.3127,6.3607,19.4636,190.1105,3.7531,173.5812
171.4500,0.2820,-0.1147,0.0718,0.3127,6.3636,19.4624,189.8857,3.5410,173.5952
171.6024,0.2913,-0.0882,0.0718,0.3127,6.3658,19.4641,186.8209,0.5017,173.5949
171.7548,0.2920,-0.0859,0.0718,0.3127,6.3695,19.4654,183.8646,357.5222,173.6336
171.9072,0.2960,-0.0715,0.0718,0.3127,6.3757,19.4704,182.4325,356.1138,173.6662
172.0596,0.2962,-0.0704,0.0718,0.3127,6.3715,19.4680,180.5301,354.2531,173.7197
172.2120,0.2911,-0.0888,0.0717,0.3127,6.3748,19.4740,183.2242,357.0067,173.7625
172.3644,0.2900,-0.0925,0.0718,0.3127,6.3735,19.4727,185.3600,359.2093,173.8161
172.5168,0.2907,-0.0898,0.0716,0.3127,6.3710,19.4708,184.2301,358.1278,173.8715
172.6692,0.2954,-0.0730,0.0717,0.3127,6.3754,19.4746,184.2765,358.1769,173.8739
172.8216,0.2974,-0.0643,0.0717,0.3127,6.3769,19.4743,179.8271,353.7084,173.8824
172.9740,0.2973,-0.0649,0.0718,0.3127,6.3803,19.4759,179.6384,353.5440,173.9078
173.1264,0.2973,-0.0656,0.0717,0.3127,6.3847,19.4768,179.8537,353.7863,173.9335
173.2788,0.2898,-0.0929,0.0719,0.3127,6.3855,19.4719,183.7031,357.6839,173.9578
173.4312,0.2891,-0.0957,0.0718,0.3127,6.3866,19.4672,185.1582,359.2080,174.0177
173.5836,0.2884,-0.0973,0.0718,0.3127,6.3923,19.4700,185.2515,359.2837,174.0435
173.7360,0.2856,-0.1049,0.0718,0.3127,6.4025,19.4774,185.9628,0.0380,174.0381
173.8884,0.2863,-0.1026,0.0717,0.3127,6.4008,19.4746,186.4328,0.5053,174.0325
174.0408,0.2885,-0.0972,0.0715,0.3127,6.4020,19.4734,186.2783,0.4125,174.0513
174.1932,0.2892,-0.0951,0.0716,0.3127,6.4085,19.4785,185.4648,359.5547,174.0557
174.3456,0.2892,-0.0947,0.0716,0.3127,6.4067,19.4760,185.3888,359.4780,174.0555
174.4980,0.2887,-0.0965,0.0715,0.3127,6.4027,19.4720,185.4075,359.4376,174.0403
174.6504,0.2846,-0.1085,0.0716,0.3127,6.4138,19.4819,187.0861,1.2022,174.0280
174.8028,0.2884,-0.0966,0.0713,0.3127,6.4207,19.4881,184.5094,358.5260,173.9883
174.9552,0.2921,-0.0852,0.0715,0.3127,6.4174,19.4843,184.5373,358.5419,173.9760
175.1076,0.2882,-0.0978,0.0718,0.3127,6.4216,19.4849,185.0297,358.9496,173.9323
175.2600,0.2881,-0.0991,0.0713,0.3127,6.4283,19.4847,186.2619,0.2213,173.8761
175.4124,0.2977,-0.0630,0.0715,0.3127,6.4340,19.4846,183.5309,357.3710,173.8177
175.5648,0.3001,-0.0495,0.0718,0.3127,6.4423,19.4858,176.9301,350.6515,173.7408
175.7172,0.3003,-0.0493,0.0717,0.3127,6.4489,19.4883,176.9078,350.5647,173.6766
175.8696,0.3021,-0.0390,0.0716,0.3127,6.4518,19.4898,175.7189,349.3130,173.6213
176.0220,0.3008,-0.0477,0.0716,0.3128,6.4574,19.4929,175.9704,349.5188,173.5740
176.1744,0.3045,-0.0106,0.0715,0.3128,6.4582,19.4915,171.2434,344.7007,173.5124
176.3268,0.3044,-0.0084,0.0711,0.3128,6.4623,19.4916,169.5020,342.9317,173.4953
176.4792,0.3046,0.0012,0.0709,0.3128,6.4694,19.4958,168.1264,341.5127,173.4602
176.6316,0.3049,0.0044,0.0711,0.3128,6.4715,19.4966,167.2309,340.5584,173.4067
176.7840,0.3048,0.0087,0.0710,0.3128,6.4702,19.4925,166.5024,339.8501,173.4310
176.9364,0.3038,0.0271,0.0711,0.3128,6.4724,19.4923,163.0845,336.4218,173.4395
177.0888,0.3041,0.0212,0.0712,0.3129,6.4733,19.4920,163.4351,336.7825,173.4478
177.2412,0.3041,0.0200,0.0712,0.3129,6.4763,19.4941,163.6707,337.0302,173.4588
177.3936,0.3044,0.0112,0.0713,0.3129,6.4810,19.4968,165.3662,338.8033,173.5272
177.5460,0.3046,0.0090,0.0711,0.3128,6.4777,19.4910,165.7702,339.2516,173.5691
177.6984,0.3045,-0.0043,0.0712,0.3128,6.4755,19.4878,167.3493,340.8887,173.6180
177.8508,0.3040,0.0204,0.0713,0.3128,6.4742,19.4899,165.3200,338.9046,173.6747
178.0032,0.3043,0.0102,0.0715,0.3128,6.4799,19.4990,164.8876,338.5367,173.7417
178.1556,0.3044,0.0100,0.0715,0.3128,6.4741,19.4977,165.5010,339.2213,173.8093
178.3080,0.3043,0.0107,0.0715,0.3128,6.4647,19.4888,165.4335,339.2403,173.8961
178.4604,0.3044,0.0118,0.0715,0.3128,6.4642,19.4881,165.1495,339.0175,173.9588
178.6128,0.3037,-0.0140,0.0717,0.3128,6.4654,19.4907,165.9120,339.8094,174.0278
178.7652,0.2806,-0.1182,0.0715,0.3128,6.4663,19.4926,187.2720,1.3877,174.0697
178.9176,0.2818,-0.1163,0.0714,0.3127,6.4619,19.4897,189.7250,3.8728,174.0868
179.0700,0.2830,-0.1119,0.0717,0.3127,6.4608,19.4867,189.0164,3.1432,174.0701
179.2224,0.2806,-0.1181,0.0715,0.3127,6.4656,19.4855,188.9962,3.2408,174.1880
179.3748,0.2740,-0.1326,0.0714,0.3127,6.4667,19.4854,192.2007,6.4097,174.1332
179.5272,0.2724,-0.1360,0.0713,0.3127,6.4723,19.4870,192.7615,6.9984,174.1577
179.6796,0.2729,-0.1345,0.0714,0.3127,6.4766,19.4868,193.5330,7.8061,174.1895
179.8320,0.2692,-0.1423,0.0713,0.3126,6.4816,19.4867,193.6371,7.9578,174.2363
179.9844,0.2796,-0.1209,0.0713,0.3126,6.4750,19.4744,193.7218,8.0178,174.2113
180.1368,0.2800,-0.1198,0.0712,0.3126,6.4840,19.4771,189.2966,3.5614,174.2060
180.2892,0.2813,-0.1159,0.0711,0.3126,6.4912,19.4810,189.9028,4.1637,174.1983
180.4416,0.2757,-0.1293,0.0707,0.3126,6.4923,19.4769,190.2501,4.5043,174.1894
180.5940,0.2716,-0.1374,0.0712,0.3126,6.4907,19.4718,194.0430,8.2955,174.1655
180.7464,0.2730,-0.1348,0.0710,0.3126,6.4926,19.4685,193.5265,7.7785,174.1680
180.8988,0.2728,-0.1346,0.0709,0.3126,6.5020,19.4771,193.4807,7.6517,174.0870
181.0512,0.2691,-0.1415,0.0711,0.3126,6.5023,19.4728,193.5808,7.7622,174.0968
181.2036,0.2754,-0.1300,0.0708,0.3125,6.5021,19.4692,194.2787,8.4169,174.0496
181.3560,0.2761,-0.1279,0.0711,0.3125,6.5045,19.4682,192.0912,6.2069,174.0398
181.5084,0.2770,-0.1261,0.0709,0.3125,6.5089,19.4691,192.0479,6.1655,174.0417
181.6608,0.2780,-0.1234,0.0709,0.3125,6.5119,19.4714,191.3431,5.4737,174.0589
181.8132,0.2802,-0.1179,0.0708,0.3125,6.5106,19.4694,190.6153,4.6909,174.0082
181.9656,0.2746,-0.1309,0.0708,0.3125,6.5141,19.4670,191.0633,5.1620,174.0286
182.1180,0.2704,-0.1396,0.0709,0.3125,6.5185,19.4681,193.8468,7.9327,173.9993
182.2704,0.2811,-0.1172,0.0710,0.3125,6.5244,19.4707,193.1186,7.1701,173.9689
182.4228,0.2847,-0.1081,0.0709,0.3125,6.5266,19.4690,188.2972,2.2716,173.9210
182.5752,0.2850,-0.1063,0.0710,0.3125,6.5299,19.4694,187.9853,1.9541,173.9173
182.7276,0.2856,-0.1052,0.0708,0.3125,6.5323,19.4720,187.6109,1.5508,173.8908
182.8800,0.2875,-0.1000,0.0711,0.3125,6.5290,19.4672,187.1609,1.1449,173.8939
183.0324,0.2928,-0.0828,0.0705,0.3125,6.5319,19.4696,185.2424,359.1632,173.8868
183.1848,0.2966,-0.0683,0.0707,0.3125,6.5305,19.4670,180.0916,353.9897,173.8975
183.3372,0.2967,-0.0680,0.0708,0.3125,6.5366,19.4742,180.3304,354.2083,173.8758
183.4896,0.2965,-0.0683,0.0706,0.3125,6.5407,19.4758,180.3219,354.2221,173.8982
183.6420,0.2968,-0.0682,0.0705,0.3125,6.5437,19.4776,180.3302,354.1944,173.8620
183.7944,0.2799,-0.1193,0.0706,0.3125,6.5467,19.4781,183.5320,357.3765,173.8652
183.9468,0.2895,-0.0936,0.0708,0.3125,6.5487,19.4774,187.5886,1.4970,173.8591
184.0992,0.2849,-0.1068,0.0710,0.3125,6.5545,19.4804,187.1241,1.0216,173.8511
184.2516,0.2846,-0.1076,0.0709,0.3125,6.5554,19.4789,188.0721,1.9837,173.8592
184.4040,0.2846,-0.1068,0.0709,0.3125,6.5519,19.4769,188.0947,1.9764,173.8292
184.5564,0.2833,-0.1110,0.0709,0.3125,6.5574,19.4814,188.2719,2.2275,173.8579
184.7088,0.2958,-0.0717,0.0706,0.3125,6.5566,19.4797,183.2719,357.1425,173.8491
184.8612,0.2952,-0.0744,0.0707,0.3126,6.5542,19.4749,181.4066,355.2745,173.8587
185.0136,0.2952,-0.0739,0.0706,0.3126,6.5551,19.4749,181.4763,355.3553,173.8694
185.1660,0.2955,-0.0727,0.0707,0.3126,6.5616,19.4801,181.2276,355.0968,173.8611
185.3184,0.2962,-0.0708,0.0706,0.3126,6.5639,19.4784,181.0319,354.9112,173.8725
185.4708,0.2995,-0.0552,0.0710,0.3126,6.5736,19.4840,179.1968,353.0563,173.8647
185.6232,0.2990,-0.0582,0.0709,0.3127,6.5804,19.4880,178.3325,352.1697,173.8482
185.7756,0.2984,-0.0617,0.0708,0.3127,6.5852,19.4886,178.7193,352.5549,173.8441
185.9280,0.3014,-0.0438,0.0707,0.3127,6.5902,19.4885,177.3062,351.1693,173.8810
186.0804,0.3028,-0.0341,0.0706,0.3127,6.5909,19.4871,174.1223,347.9512,173.8677
186.2328,0.3031,-0.0320,0.0707,0.3127,6.5962,19.4905,173.6902,347.5063,173.8579
186.3852,0.3041,-0.0216,0.0708,0.3128,6.6001,19.4921,172.6177,346.4159,173.8469
186.5376,0.3036,-0.0250,0.0707,0.3128,6.6077,19.4969,171.8568,345.6391,173.8360
186.6900,0.3037,-0.0240,0.0705,0.3128,6.6077,19.4948,172.0724,345.8443,173.8242
186.8424,0.3044,-0.0143,0.0705,0.3129,6.6075,19.4906,170.8781,344.6367,173.8186
186.9948,0.3047,0.0045,0.0709,0.3129,6.6141,19.4943,167.3853,341.1192,173.8157
187.1472,0.3046,-0.0060,0.0706,0.3129,6.6214,19.4984,167.4574,341.1523,173.7765
187.2996,0.3044,0.0152,0.0707,0.3129,6.6164,19.4926,166.7609,340.4511,173.7759
187.4520,0.3033,0.0319,0.0705,0.3130,6.6149,19.4903,162.2169,335.8483,173.7430
187.6044,0.3032,0.0317,0.0706,0.3130,6.6069,19.4812,161.5239,335.1387,173.7299
187.7568,0.3022,0.0417,0.0707,0.3130,6.6129,19.4871,160.8690,334.4539,173.7036
187.9092,0.3024,0.0414,0.0707,0.3130,6.6175,19.4923,159.8177,333.3363,173.6429
188.0616,0.3026,0.0394,0.0706,0.3130,6.6131,19.4854,160.1818,333.5861,173.5266
188.2140,0.3025,0.0394,0.0706,0.3130,6.6127,19.4808,160.3656,333.6927,173.4484
188.3664,0.3043,0.0206,0.0704,0.3130,6.6195,19.4855,161.7055,334.9283,173.3372
188.5188,0.3044,-0.0190,0.0708,0.3130,6.6227,19.4879,168.6281,341.8111,173.2574
188.6712,0.3042,-0.0222,0.0704,0.3130,6.6178,19.4803,172.0451,345.2796,173.2872
188.8236,0.3042,-0.0187,0.0707,0.3130,6.6203,19.4783,171.9360,345.2052,173.3226
188.9760,0.3048,-0.0107,0.0708,0.3130,6.6201,19.4739,170.6674,343.9474,173.3414
189.1284,0.3049,-0.0095,0.0706,0.3129,6.6244,19.4734,169.8662,343.1764,173.3769
189.2808,0.3043,-0.0194,0.0700,0.3129,6.6307,19.4763,170.9687,344.2989,173.3901
189.4332,0.3043,-0.0212,0.0699,0.3129,6.6306,19.4728,171.3469,344.6950,173.4055
189.5856,0.3049,-0.0086,0.0704,0.3129,6.6314,19.4681,170.7542,344.1190,173.4261
189.7380,0.2989,-0.0519,0.0701,0.3129,6.6269,19.4616,171.4526,344.7947,173.4427
189.8904,0.2698,-0.1416,0.0701,0.3129,6.6438,19.4732,191.9361,5.4584,173.4440
190.0428,0.2703,-0.1410,0.0703,0.3128,6.6556,19.4802,195.2842,8.8800,173.4970
190.1952,0.2703,-0.1406,0.0702,0.3128,6.6565,19.4760,195.2478,8.8582,173.5118
190.3476,0.2695,-0.1424,0.0700,0.3128,6.6547,19.4668,195.6331,9.2863,173.5524
190.5000,0.2774,-0.1263,0.0700,0.3128,6.6572,19.4625,194.0276,7.7449,173.6259
190.6524,0.2858,-0.1060,0.0703,0.3128,6.6666,19.4685,189.1657,2.9858,173.7588
190.8048,0.2838,-0.1116,0.0701,0.3128,6.6740,19.4734,188.6036,2.5344,173.8730
190.9572,0.2852,-0.1083,0.0702,0.3128,6.6663,19.4634,188.4654,2.5321,174.0099
191.1096,0.2860,-0.1061,0.0701,0.3128,6.6605,19.4539,187.5307,1.6649,174.0836
191.2620,0.2852,-0.1082,0.0701,0.3128,6.6684,19.4595,188.8392,3.0100,174.1115
191.4144,0.2861,-0.1050,0.0702,0.3128,6.6748,19.4648,187.0857,1.2468,174.1132
191.5668,0.2822,-0.1158,0.0698,0.3128,6.6797,19.4682,188.9491,3.1560,174.1468
191.7192,0.2817,-0.1171,0.0701,0.3128,6.6756,19.4631,189.7212,3.9071,174.1208
191.8716,0.2816,-0.1168,0.0701,0.3128,6.6744,19.4582,189.6743,3.8622,174.1232
192.0240,0.2742,-0.1329,0.0701,0.3128,6.6812,19.4600,190.4053,4.6086,174.1338
192.1764,0.2723,-0.1369,0.0702,0.3128,6.6952,19.4720,193.6837,7.9117,174.1376
192.3288,0.2712,-0.1391,0.0703,0.3128,6.6970,19.4713,194.2211,8.4557,174.1409
192.4812,0.2707,-0.1397,0.0704,0.3128,6.6887,19.4605,194.3405,8.5985,174.1638
192.6336,0.2711,-0.1392,0.0702,0.3128,6.6864,19.4555,194.4056,8.6536,174.1534
192.7860,0.2723,-0.1372,0.0701,0.3128,6.6972,19.4653,194.2442,8.5013,174.1633
192.9384,0.2633,-0.1537,0.0700,0.3128,6.7020,19.4694,196.1396,10.4032,174.1583
193.0908,0.2635,-0.1533,0.0700,0.3128,6.7050,19.4709,197.2936,11.5702,174.1646
193.2432,0.2672,-0.1474,0.0698,0.3128,6.7017,19.4670,196.6637,10.9210,174.1491
193.3956,0.2837,-0.1115,0.0701,0.3128,6.7001,19.4629,190.5871,4.8097,174.1515
193.5480,0.2804,-0.1192,0.0699,0.3128,6.7062,19.4660,189.6089,3.8109,174.1371
193.7004,0.2819,-0.1159,0.0698,0.3128,6.7113,19.4682,190.2121,4.4035,174.1224
193.8528,0.2816,-0.1161,0.0699,0.3128,6.7161,19.4685,189.4784,3.6534,174.1107
194.0052,0.2816,-0.1161,0.0701,0.3128,6.7167,19.4668,189.6240,3.7827,174.0935
194.1576,0.2816,-0.1163,0.0703,0.3128,6.7201,19.4667,189.6222,3.7678,174.0803
194.3100,0.2810,-0.1182,0.0700,0.3128,6.7225,19.4667,190.4719,4.6417,174.0989
194.4624,0.2827,-0.1139,0.0699,0.3128,6.7240,19.4662,188.7307,2.8989,174.1087
194.6148,0.2798,-0.1213,0.0698,0.3128,6.7260,19.4669,190.1489,4.3342,174.1164
194.7672,0.2787,-0.1232,0.0699,0.3128,6.7254,19.4642,191.0247,5.2067,174.1075
194.9196,0.2788,-0.1233,0.0701,0.3128,6.7280,19.4625,191.0442,5.2275,174.1086
195.0720,0.2790,-0.1237,0.0696,0.3128,6.7324,19.4636,191.0308,5.2240,174.1185
195.2244,0.2775,-0.1264,0.0701,0.3128,6.7383,19.4660,191.0506,5.2401,174.1146
195.3768,0.2775,-0.1261,0.0701,0.3128,6.7448,19.4690,191.8005,5.9758,174.0954
195.5292,0.2781,-0.1250,0.0699,0.3129,6.7435,19.4640,191.3162,5.4962,174.1032
195.6816,0.2791,-0.1232,0.0697,0.3129,6.7434,19.4615,191.0591,5.2261,174.0919
195.8340,0.2790,-0.1238,0.0696,0.3129,6.7493,19.4642,191.0733,5.2427,174.0941
195.9864,0.2799,-0.1215,0.0698,0.3129,6.7564,19.4681,191.0089,5.1749,174.0909
196.1388,0.2855,-0.1070,0.0698,0.3129,6.7653,19.4721,188.0734,2.2493,174.1200
196.2912,0.2858,-0.1070,0.0696,0.3129,6.7647,19.4690,187.4975,1.6423,174.0929
196.4436,0.2854,-0.1075,0.0696,0.3129,6.7616,19.4634,187.7157,1.8607,174.0916
196.5960,0.2826,-0.1148,0.0697,0.3129,6.7644,19.4612,189.0860,3.2607,174.1120
196.7484,0.2835,-0.1126,0.0696,0.3129,6.7731,19.4663,188.9151,3.0892,174.1125
196.9008,0.2825,-0.1149,0.0698,0.3128,6.7758,19.4666,189.2761,3.4749,174.1348
197.0532,0.2838,-0.1122,0.0698,0.3129,6.7733,19.4619,188.9099,3.1204,174.1488
197.2056,0.2817,-0.1165,0.0696,0.3128,6.7771,19.4642,189.0733,3.2919,174.1559
197.3580,0.2833,-0.1130,0.0696,0.3129,6.7735,19.4590,189.6485,3.8481,174.1331
197.5104,0.2731,-0.1356,0.0695,0.3129,6.7737,19.4591,192.4370,6.6049,174.0833
197.6628,0.2722,-0.1374,0.0696,0.3129,6.7779,19.4591,194.5744,8.7044,174.0319
197.8152,0.2758,-0.1302,0.0696,0.3129,6.7780,19.4587,193.0546,7.1367,173.9935
197.9676,0.2708,-0.1408,0.0696,0.3129,6.7821,19.4585,193.3609,7.3993,173.9476
198.1200,0.2403,-0.1876,0.0698,0.3129,6.7870,19.4570,201.6648,15.7328,173.9294
198.2724,0.2381,-0.1913,0.0696,0.3129,6.7910,19.4551,205.5875,19.6740,173.9290
198.4248,0.2373,-0.1919,0.0695,0.3129,6.7944,19.4526,206.2325,20.3249,173.9319
198.5772,0.2416,-0.1867,0.0696,0.3129,6.7923,19.4461,205.5845,19.6634,173.9214
198.7296,0.2442,-0.1828,0.0693,0.3129,6.7998,19.4520,204.6381,18.6678,173.8761
198.8820,0.2478,-0.1782,0.0693,0.3129,6.8055,19.4517,203.3220,17.3987,173.9290
199.0344,0.2480,-0.1776,0.0700,0.3129,6.8132,19.4560,203.0431,17.0771,173.8874
199.1868,0.2409,-0.1874,0.0690,0.3129,6.8142,19.4551,203.4646,17.4910,173.8776
199.3392,0.2622,-0.1567,0.0691,0.3129,6.8094,19.4495,202.0981,16.0998,173.8600
199.4916,0.2595,-0.1601,0.0692,0.3129,6.8165,19.4552,198.4499,12.4018,173.8296
199.6440,0.2619,-0.1562,0.0690,0.3129,6.8305,19.4687,198.3641,12.2929,173.8064
199.7964,0.2608,-0.1580,0.0693,0.3129,6.8342,19.4682,198.3814,12.2840,173.7800
199.9488,0.2647,-0.1517,0.0695,0.3129,6.8310,19.4607,198.2074,12.1428,173.8139
200.1012,0.2663,-0.1490,0.0691,0.3128,6.8383,19.4638,196.3564,10.3375,173.8702
200.2536,0.2825,-0.1156,0.0693,0.3128,6.8461,19.4704,191.9259,5.9265,173.9174
200.4060,0.2794,-0.1225,0.0694,0.3128,6.8531,19.4731,190.6760,4.6946,173.9436
200.5584,0.2793,-0.1225,0.0694,0.3128,6.8498,19.4682,190.9757,5.0441,173.9915
200.7108,0.2791,-0.1230,0.0693,0.3128,6.8521,19.4717,191.0611,5.1421,174.0035
200.8632,0.2788,-0.1237,0.0692,0.3128,6.8561,19.4760,190.9266,4.9902,173.9869
201.0156,0.2858,-0.1068,0.0691,0.3128,6.8532,19.4748,189.3283,3.3781,173.9838
201.1680,0.2869,-0.1035,0.0693,0.3128,6.8572,19.4792,186.8550,0.9088,174.0048
201.3204,0.2862,-0.1054,0.0693,0.3128,6.8563,19.4761,187.5030,1.5552,173.9988
201.4728,0.2856,-0.1067,0.0692,0.3128,6.8587,19.4769,187.7717,1.7943,173.9673
201.6252,0.2859,-0.1062,0.0691,0.3128,6.8648,19.4806,188.1320,2.1967,174.0068
201.7776,0.2881,-0.1007,0.0692,0.3128,6.8682,19.4805,186.9981,1.0516,174.0034
201.9300,0.2883,-0.0992,0.0692,0.3128,6.8688,19.4773,186.3682,0.4037,173.9898
202.0824,0.2868,-0.1039,0.0690,0.3128,6.8669,19.4704,186.2598,0.2733,173.9686
202.2348,0.2816,-0.1177,0.0695,0.3128,6.8736,19.4707,189.1605,3.2143,173.9887
202.3872,0.2776,-0.1256,0.0695,0.3128,6.8766,19.4705,190.5226,4.6083,174.0112
202.5396,0.2820,-0.1166,0.0692,0.3128,6.8842,19.4754,190.8075,4.8936,174.0095
202.6920,0.2846,-0.1104,0.0690,0.3128,6.8876,19.4751,188.5144,2.5927,174.0173
202.8444,0.2887,-0.0991,0.0691,0.3128,6.8910,19.4757,187.5697,1.6314,174.0072
202.9968,0.2864,-0.1047,0.0690,0.3128,6.8891,19.4690,186.8542,0.9311,174.0275
203.1492,0.2874,-0.1016,0.0689,0.3128,6.8927,19.4674,186.9924,1.0832,174.0404
203.3016,0.2875,-0.1023,0.0692,0.3128,6.8932,19.4646,186.7117,0.7922,174.0321
203.4540,0.2838,-0.1116,0.0690,0.3128,6.9016,19.4685,187.5248,1.6157,174.0366
203.6064,0.2846,-0.1103,0.0690,0.3128,6.9119,19.4731,188.2815,2.3782,174.0370
203.7588,0.2862,-0.1058,0.0692,0.3128,6.9139,19.4706,187.8694,1.9242,173.9979
203.9112,0.2864,-0.1049,0.0689,0.3128,6.9108,19.4641,187.4595,1.5177,174.0042
204.0636,0.2887,-0.0983,0.0689,0.3128,6.9161,19.4677,186.8370,0.8858,173.9992
204.2160,0.2879,-0.1011,0.0689,0.3128,6.9181,19.4672,186.0355,0.0773,173.9979
204.3684,0.2843,-0.1116,0.0687,0.3128,6.9266,19.4736,188.2991,2.3471,173.9878
204.5208,0.2861,-0.1060,0.0690,0.3128,6.9278,19.4728,187.7015,1.7495,173.9921
204.6732,0.2911,-0.0916,0.0689,0.3128,6.9316,19.4740,186.3483,0.4453,174.0067
204.8256,0.2956,-0.0752,0.0689,0.3128,6.9255,19.4671,181.9741,355.9743,173.9858
204.9780,0.2971,-0.0699,0.0688,0.3128,6.9332,19.4731,182.1764,356.1580,173.9656
205.1304,0.2968,-0.0700,0.0686,0.3128,6.9405,19.4788,180.5711,354.5249,173.9496
205.2828,0.2966,-0.0703,0.0687,0.3128,6.9431,19.4798,180.6566,354.5914,173.9300
205.4352,0.2968,-0.0709,0.0687,0.3128,6.9358,19.4700,180.7079,354.6470,173.9339
205.5876,0.2953,-0.0768,0.0689,0.3128,6.9421,19.4758,182.0842,356.0132,173.9137
205.7400,0.2956,-0.0754,0.0689,0.3128,6.9456,19.4789,180.9808,354.8862,173.8981
205.8924,0.2955,-0.0764,0.0687,0.3128,6.9581,19.4903,181.8253,355.6987,173.8599
206.0448,0.2956,-0.0754,0.0688,0.3128,6.9525,19.4821,181.8135,355.7155,173.8886
206.1972,0.2956,-0.0766,0.0686,0.3128,6.9497,19.4768,181.6856,355.5820,173.8840
206.3496,0.2990,-0.0600,0.0690,0.3128,6.9498,19.4757,179.8678,353.7459,173.8792
206.5020,0.3015,-0.0461,0.0686,0.3128,6.9565,19.4803,177.3744,351.2418,173.8869
206.6544,0.3032,-0.0363,0.0687,0.3128,6.9625,19.4855,174.7783,348.6197,173.8800
