#HOLE:,940A
#LEG:,155
#TOP:,0.000000
#BOTTOM:,237.134399
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
74.9808,94.9659,59.8621,9.6792,3.9658,1.5729,192.9151,65.1673,18.1020,3.1031,2.5861
75.1332,98.1324,62.4196,9.8862,4.0346,1.6809,204.3464,73.4609,20.6928,2.5867,4.1386
75.2856,100.7473,64.8196,10.0228,4.0588,1.7937,217.4465,73.5185,14.4969,3.6241,4.1418
75.4380,101.7609,65.6186,9.9910,4.0831,1.8465,200.4144,82.3409,20.1967,3.6252,3.1072
75.5904,100.8874,64.9077,9.8138,4.0647,1.8401,202.2241,84.3022,18.6191,5.6891,3.6204
75.7428,100.1408,64.5366,9.7952,4.0223,1.8222,205.1971,70.1846,19.2872,4.8218,4.2861
75.8952,98.3166,62.5300,9.6145,4.0429,1.7411,208.6452,66.7878,15.5321,3.6241,4.1419
76.0476,100.1736,64.2846,9.8812,4.0545,1.7905,192.6478,73.0189,18.1257,3.1072,4.6607
76.2000,102.3879,65.5720,10.0758,4.1592,1.8271,217.8520,69.3409,23.8031,3.6223,3.6223
76.3524,103.0087,66.0419,10.1162,4.1762,1.8464,208.4830,80.7035,19.1414,4.6558,3.6213
76.5048,101.4587,65.3802,10.0703,4.0759,1.8170,187.8414,80.2064,21.7336,2.5874,3.1049
76.6572,96.2311,61.6914,9.6280,3.9020,1.6896,218.3124,70.8743,23.2796,3.1041,4.6559
76.8096,94.7229,60.9851,9.5902,3.8115,1.6559,200.4158,70.9477,19.1612,4.6608,4.1430
76.9620,90.1380,57.8525,9.1530,3.6474,1.5599,224.5775,71.4102,21.7336,5.1745,4.6571
77.1144,93.5116,60.4489,9.5240,3.7352,1.6378,191.4136,72.9439,22.7625,2.5869,3.6213
77.2668,96.1762,62.8609,9.8681,3.7637,1.7102,212.1597,77.1023,21.7336,6.2094,3.1050
77.4192,104.3674,68.8003,10.7660,4.0181,1.8786,199.7939,78.1575,23.2918,3.6233,6.7287
77.5716,108.1364,71.9212,11.1709,4.0913,1.9803,215.1538,80.1655,20.6880,5.6890,5.1720
77.7240,109.4161,72.0668,11.3364,4.2195,1.9561,214.6915,80.1863,22.7624,3.1040,5.1732
77.8764,110.3728,72.7977,11.5578,4.2450,1.9549,203.8817,81.2426,19.6637,4.1397,4.1398
78.0288,107.5722,70.4998,11.4163,4.1882,1.8491,215.7256,92.6010,21.2105,3.1041,5.1733
78.1812,106.8134,69.9329,11.3722,4.1665,1.8247,196.0179,73.4420,20.1703,5.1720,4.6548
78.3336,105.1071,68.0160,11.1290,4.1903,1.7612,200.7511,75.0946,14.0179,6.0074,5.0062
78.4860,107.6596,69.0157,11.2719,4.3657,1.7912,202.8469,86.4159,19.6637,4.1397,4.6571
78.6384,110.3256,70.2666,11.5213,4.5256,1.8147,217.3907,75.5699,20.7040,3.1057,3.1057
78.7908,110.8559,71.0170,11.6449,4.5007,1.8340,207.9141,84.8193,22.2396,5.1718,4.1376
78.9432,111.1466,71.3388,11.6936,4.4972,1.8431,224.1198,68.3233,24.8446,2.5881,5.1760
79.0956,111.1716,72.2809,11.7029,4.3936,1.8961,219.9227,73.9975,23.2859,5.1745,5.1746
79.2480,110.1247,71.1794,11.5790,4.3997,1.8565,224.7531,74.5726,23.3037,3.1076,4.1431
79.4004,106.9000,69.2689,11.3433,4.2513,1.7918,210.0745,72.3469,18.7570,9.1101,6.9666
79.5528,101.4495,64.3442,10.6848,4.1919,1.6352,201.8623,65.7352,23.8092,4.1408,4.1408
79.7052,99.2163,62.2176,10.3064,4.1798,1.5861,184.8312,69.8941,18.6385,4.6595,3.6242
79.8576,97.5320,61.1432,10.0020,4.1109,1.5837,196.5856,73.9778,20.6931,3.1040,4.1386
80.0100,99.3947,63.1726,10.1798,4.0921,1.6667,196.6368,66.2363,18.1111,3.6222,3.1048
80.1624,97.7855,63.6438,10.2424,3.8571,1.6818,202.1983,80.4498,16.0904,3.2181,3.2181
80.3148,99.4060,65.7779,10.7615,3.7990,1.7035,191.0935,67.8407,20.7148,4.6607,5.1785
80.4672,99.0239,65.5710,10.9415,3.7793,1.6559,204.8094,70.3389,23.2738,3.6204,3.1033
80.6196,99.5251,65.6140,11.1103,3.8310,1.6250,195.7532,71.9836,21.7502,4.1428,4.6608
80.7720,101.9134,65.4332,11.1720,4.1213,1.6023,190.8476,73.9590,19.1360,2.5861,4.6549
80.9244,100.5288,63.8952,10.8891,4.1386,1.5686,223.1142,71.8690,14.4812,4.8270,6.4359
81.0768,99.7961,61.8794,10.5428,4.2835,1.5197,191.5112,69.8754,16.0459,3.6234,3.6231
81.2292,97.9116,60.5965,10.2951,4.2156,1.4939,188.8753,64.1665,21.7335,6.7268,2.5874
81.3816,100.7674,63.3063,10.8320,4.2321,1.5456,201.0372,78.7561,21.2433,3.1088,4.1451
81.5340,103.4847,66.4836,11.2893,4.1801,1.6403,216.7058,71.8899,17.0674,3.1032,4.1375
81.6864,100.6151,66.7035,11.1618,3.8311,1.6783,222.5650,64.6998,16.0459,3.6233,3.1059
81.8388,99.6210,67.6576,11.1330,3.6110,1.7395,185.8667,65.2350,21.2267,4.6597,7.7659
81.9912,98.8902,68.2908,11.2779,3.4569,1.7478,199.5175,77.7686,16.6267,5.8996,6.4358
82.1436,102.9556,71.5201,11.9603,3.5514,1.8009,202.3813,73.4991,21.2216,4.1408,3.1059
82.2960,104.2393,71.8258,12.2632,3.6618,1.7589,208.5381,76.0674,21.7335,4.6572,7.7616
82.4484,105.7800,72.0744,12.3734,3.8078,1.7516,207.6647,78.7157,21.7500,4.6609,1.5538
82.6008,104.2960,69.7442,12.0622,3.9034,1.6774,212.2699,78.6945,15.5323,5.6950,4.1419
82.7532,102.4004,68.3285,11.8020,3.8492,1.6464,206.9319,65.7010,20.1758,5.1732,4.6559
82.9056,104.1447,69.8924,12.1053,3.8696,1.6775,201.2942,65.2016,19.1465,4.1397,4.1399
83.0580,104.6549,70.6213,12.2002,3.8449,1.7012,210.2531,82.8581,24.3398,3.6250,7.7676
83.2104,108.3077,73.4491,12.7157,3.9381,1.7640,199.6395,73.9589,25.8598,2.5860,2.0689
83.3628,107.3981,72.2358,12.5681,3.9724,1.7225,225.2707,69.3949,25.3752,2.0716,3.6253
83.5152,107.9455,72.3084,12.6032,4.0260,1.7197,206.4679,82.2769,20.6983,4.1397,6.7270
83.6676,105.7310,69.4519,12.1939,4.0985,1.6343,200.3099,83.8508,16.0460,4.6584,5.6936
83.8200,104.1421,68.1097,12.0189,4.0707,1.5907,189.9101,81.2419,23.8027,4.1397,6.2095
83.9724,103.9186,68.5460,12.3045,3.9961,1.5597,201.3465,81.2626,12.4224,4.6583,5.6935
84.1248,103.3742,69.6339,12.4596,3.8117,1.5924,213.8781,76.1265,12.9468,3.1073,3.6251
84.2772,103.3857,71.2290,12.7382,3.6328,1.6302,202.3285,78.6544,16.0418,4.1398,4.1397
84.4296,104.0994,72.2194,12.7874,3.6016,1.6782,200.8289,75.0515,22.2568,6.2110,4.6584
84.5820,106.1894,73.5610,12.9871,3.6861,1.7168,213.8230,71.4477,23.2981,3.6242,4.1419
84.7344,106.8186,72.5709,12.8686,3.8691,1.6826,206.6292,81.8224,26.4104,5.1786,4.1431
84.8868,109.5295,70.9314,12.8454,4.3605,1.5917,215.5601,73.4040,13.4407,4.1356,6.2032
85.0392,109.4402,67.0467,12.3631,4.7893,1.4608,224.6364,73.4992,21.7391,6.7287,6.7287
85.1916,111.9621,65.1473,12.0852,5.2888,1.4051,202.8471,77.6194,21.7333,5.1748,5.1746
85.3440,109.7409,61.8683,11.3738,5.4083,1.3548,219.9785,74.0165,18.1162,8.2814,5.1762
85.4964,108.8285,60.6351,11.0270,5.4445,1.3515,206.4689,72.4448,22.2506,4.6571,8.2793
85.6488,103.6514,57.3181,10.3430,5.2344,1.2935,215.6064,69.1872,16.6265,3.7543,5.3631
85.8012,102.3169,57.3386,10.1949,5.0813,1.3240,198.7579,64.7004,18.1160,3.6233,1.5531
85.9536,103.3543,58.2028,10.3632,5.1009,1.3411,201.8116,73.9974,19.6641,5.1746,6.7268
86.1060,105.9951,59.5820,10.6210,5.2434,1.3704,209.6275,72.9811,26.9146,5.1758,3.6233
86.2584,107.5089,59.9240,10.8382,5.3758,1.3474,211.5330,69.3049,18.6194,2.0691,5.1718
86.4108,106.7652,59.3325,10.7251,5.3586,1.3353,202.8985,77.6400,24.3268,7.2463,3.1055
86.5632,106.3050,59.1510,10.6861,5.3271,1.3325,202.8456,81.2419,18.6289,6.2094,2.0699
86.7156,109.0882,61.1471,10.9074,5.4160,1.4050,195.4503,80.8574,21.9544,3.7485,2.6775
86.8680,108.2934,61.5602,10.8487,5.2796,1.4406,225.3299,90.6484,20.7200,6.2158,4.1439
87.0204,108.0870,61.9034,10.7225,5.2175,1.4856,220.4964,63.6650,19.6686,3.1057,3.1057
87.1728,106.6659,61.2256,10.5066,5.1335,1.4888,213.0626,70.6648,17.1306,4.2827,4.8179
87.3252,107.2713,61.7119,10.5601,5.1470,1.5065,220.8995,87.4280,17.5896,5.6905,4.1386
87.4776,109.4192,63.1427,10.7351,5.2280,1.5552,210.7172,73.5184,23.2977,3.1067,4.1420
87.6300,108.0612,63.3945,10.7604,5.0461,1.5649,213.2508,80.7451,19.1513,7.7638,6.7285
87.7824,105.7828,60.9248,10.3020,5.0677,1.5117,217.5181,76.0778,22.5018,4.2861,2.6790
87.9348,102.0032,59.6576,10.1378,4.7839,1.4703,195.0846,69.8573,18.6288,3.6223,5.1746
88.0872,98.6535,58.3896,9.8786,4.5487,1.4477,203.4155,63.6651,19.6687,4.6585,5.1760
88.2396,101.1939,62.3834,10.5890,4.3845,1.5399,193.5336,72.4448,19.6639,7.2443,5.6921
88.3920,103.0272,65.9080,11.1955,4.1935,1.6253,224.6040,68.6145,23.5861,3.2165,4.8245
88.5444,103.0638,67.0681,11.4969,4.0665,1.6333,214.5254,72.3696,21.7109,6.2030,5.1692
88.6968,102.7505,67.8153,11.6269,3.9467,1.6511,209.0012,63.1138,19.1411,3.6212,4.1386
88.8492,100.9047,67.4730,11.4794,3.7769,1.6603,214.3617,80.9212,13.9338,2.6795,6.9665
89.0016,99.4582,67.3090,11.3342,3.6320,1.6794,204.9686,72.4631,18.1160,1.5530,3.1055
89.1540,94.0258,65.3744,10.8392,3.2368,1.6646,199.3769,61.1091,19.6788,4.1428,2.0718
89.3064,94.0005,65.0675,10.8499,3.2686,1.6446,172.4707,76.0579,17.1401,2.1426,7.4983
89.4588,96.2485,66.1270,10.9739,3.4029,1.6818,196.5867,77.0816,22.2450,4.6559,1.0349
89.6112,101.2140,67.8026,11.3086,3.7746,1.7133,215.1542,65.6845,19.1362,3.6204,5.6890
89.7636,99.8586,67.2490,11.0882,3.6840,1.7246,219.8644,74.4950,17.0720,4.1386,3.6213
89.9160,97.7376,66.5812,10.9444,3.5198,1.7141,202.5378,64.7502,19.1661,4.1440,3.6261
90.0684,94.3693,65.1720,10.6414,3.2985,1.6919,195.6581,66.4701,20.3697,4.2884,5.8965
90.2208,94.8880,64.9871,10.5633,3.3780,1.6966,197.4670,66.1669,17.0591,5.1693,4.6523
90.3732,93.1797,62.5430,10.0210,3.4611,1.6615,197.1019,64.6666,24.3143,5.1731,3.6213
90.5256,92.9271,60.8911,9.7738,3.6192,1.6141,179.2287,69.9299,19.6840,1.5542,3.6260
90.6780,91.8435,58.7620,9.4716,3.7373,1.5499,188.3085,67.7702,18.6237,4.1385,4.1387
90.8304,95.7338,60.6404,9.8538,3.9646,1.5837,191.3638,66.2020,16.0329,2.0690,4.6547
90.9828,94.6579,60.8185,9.9381,3.8229,1.5774,207.1455,80.2683,12.4292,5.6964,3.1071
91.1352,93.5414,61.0889,10.0445,3.6662,1.5721,190.0001,63.4997,18.4999,3.0001,2.0001
91.2876,92.5960,61.9213,10.3055,3.4654,1.5690,191.7012,57.8316,16.5998,4.2837,3.7485
91.4400,93.3669,63.7589,10.5582,3.3449,1.6261,209.6801,61.6110,18.1205,3.1063,6.2127
91.5924,94.0928,64.5946,10.6169,3.3325,1.6632,184.9739,76.1654,15.5443,1.5546,4.6631
91.7448,91.9021,63.6731,10.3624,3.1891,1.6598,182.1004,68.8050,20.1760,5.1732,3.1040
91.8972,91.1578,62.6622,10.1893,3.2192,1.6351,182.3821,69.7493,21.1828,3.1000,3.0999
92.0496,93.4376,64.2859,10.5449,3.2933,1.6594,186.6460,67.5789,15.0175,3.2181,2.6819
92.2020,93.2894,65.1005,10.7817,3.1846,1.6601,199.5329,75.6669,16.0665,5.1826,5.7007
92.3544,92.1561,65.0060,10.7635,3.0672,1.6581,188.8257,69.8389,19.1410,3.1039,1.5522
92.5068,88.0865,63.9977,10.5405,2.7214,1.6435,189.2937,57.4090,14.9987,1.5517,5.6891
92.6592,89.5940,66.9017,10.8934,2.5636,1.7429,183.7485,59.5244,15.5282,4.1407,5.1760
92.8116,92.3161,70.7194,11.3992,2.4398,1.8652,200.9834,69.9308,19.6839,3.1081,5.6980
92.9640,95.5771,73.7470,11.7276,2.4662,1.9766,187.3718,81.7794,18.1163,4.6582,5.1760
93.1164,98.5841,74.5699,11.8506,2.7129,2.0002,206.8793,62.5813,23.2741,2.0691,4.6547
93.2688,99.9769,75.5195,12.0558,2.7630,2.0150,215.8377,70.9114,27.4321,6.7287,3.6233
93.4212,100.0472,75.8830,12.2644,2.7299,1.9949,202.4858,77.1612,18.1257,4.6609,6.2143
93.5736,99.7258,76.0728,12.4593,2.6721,1.9674,203.0010,62.6678,23.5668,5.8916,4.2849
93.7260,100.8069,76.2526,12.6358,2.7740,1.9430,227.5562,70.0174,16.5044,2.5007,4.0012
93.8784,100.8997,76.1084,12.7307,2.8007,1.9159,215.9694,68.5958,20.3645,3.2154,8.0383
94.0308,100.3456,75.5319,12.6528,2.8033,1.8977,206.2176,66.3219,21.7614,2.0728,2.5909
94.1832,100.4403,75.5168,12.6064,2.8157,1.9060,206.3612,77.0623,18.1024,6.2061,5.6891
94.3356,102.2636,76.4533,12.6702,2.9159,1.9479,201.4465,77.1499,26.7878,2.1431,4.8217
94.4880,102.9324,76.9062,12.5721,2.9402,1.9937,201.2939,79.6894,22.2511,3.6223,2.5875
94.6404,104.4124,75.7327,12.3400,3.2400,1.9712,206.1110,77.1624,24.8572,4.1431,5.1788
94.7928,103.8258,73.2175,11.9473,3.4579,1.9024,208.6995,82.3407,18.6432,7.2498,6.7322
94.9452,102.5730,70.5945,11.5224,3.6127,1.8336,198.2853,81.4575,18.2209,1.6078,5.3590
95.0976,99.8425,69.1510,11.2141,3.4673,1.8105,201.7591,78.6337,19.6584,3.6216,4.6560
95.2500,99.8689,70.1039,11.2670,3.3626,1.8555,204.8256,69.7055,16.6221,8.5789,4.8258
95.4024,102.2271,71.2547,11.3827,3.4990,1.8997,201.8544,76.1333,18.5325,5.0087,5.5095
95.5548,102.9667,71.4803,11.5011,3.5571,1.8894,220.8510,77.7270,20.3698,3.2164,3.7525
95.7072,103.2567,71.6232,11.5244,3.5737,1.8931,199.7406,75.0329,19.1464,4.1396,5.6920
95.8596,104.7389,71.6666,11.6549,3.7363,1.8698,189.4429,83.8505,22.7744,2.5880,4.6585
96.0120,106.0255,70.6272,11.5513,3.9990,1.8298,221.3286,76.6342,23.5796,3.2155,5.8948
96.1644,105.5926,67.2241,11.1504,4.3346,1.7108,214.2850,71.9466,19.1508,4.1407,2.5879
96.3168,107.0712,67.2341,11.0934,4.5005,1.7227,202.6831,79.3567,12.8692,2.6811,0.5364
96.4692,104.8525,64.8586,10.5659,4.5182,1.6886,237.0577,81.2623,22.7741,5.6934,4.6584
96.6216,106.8639,65.2273,10.4913,4.7038,1.7248,197.9851,70.3021,19.1268,3.1017,4.1354
96.7740,101.7794,62.4177,9.9166,4.4468,1.6748,216.2432,65.7017,25.8662,5.1732,4.1388
96.9264,103.5949,64.3986,10.0825,4.4281,1.7574,200.5905,77.7688,20.9174,2.6819,6.4359
97.0788,103.1620,65.8925,10.2048,4.2104,1.8202,209.9825,76.5447,24.8254,5.6891,4.6549
97.2312,105.6586,67.9747,10.5335,4.2572,1.8765,219.3483,69.3230,23.7972,5.1732,7.2426
97.3836,105.8194,68.3607,10.7110,4.2318,1.8639,221.8773,81.1993,23.2739,3.6206,6.2061
97.5360,104.4940,66.7075,10.4894,4.2688,1.8114,219.9790,71.9462,23.2915,7.2463,1.5528
97.6884,102.1236,64.5893,10.2563,4.2403,1.7341,214.7471,71.9280,16.5592,5.1746,2.0700
97.8408,99.8626,64.4629,10.3084,3.9992,1.7165,204.7713,78.7987,21.4416,4.2883,4.2883
97.9932,99.3353,66.6524,10.7536,3.6923,1.7560,213.0849,70.3384,14.9993,2.0690,2.5860
98.1456,101.2766,69.5095,11.3994,3.5888,1.7947,210.6628,63.6661,25.3618,5.1759,3.1057
98.2980,101.8847,69.0093,11.4838,3.7140,1.7489,215.2644,88.4848,17.5943,3.6224,4.6572
98.4504,102.5694,67.7795,11.4456,3.9303,1.6848,202.7947,62.0801,25.8658,6.2078,5.6904
98.6028,101.6956,65.8871,11.1606,4.0454,1.6310,220.4395,68.3055,14.4895,3.1049,2.5876
98.7552,103.2908,63.8701,10.8293,4.4535,1.5790,214.2847,71.9466,22.2568,4.6584,6.7288
98.9076,103.1402,60.9544,10.3411,4.7658,1.5057,198.1897,78.6538,23.2856,5.1746,6.7269
99.0600,103.4866,59.5085,10.0588,4.9683,1.4773,211.1798,65.7356,17.5990,4.1409,4.1408
99.2124,101.6768,60.4434,10.1137,4.6582,1.5209,205.5399,75.5882,27.9568,5.1773,4.6596
99.3648,101.3358,62.1940,10.3695,4.4220,1.5723,209.1097,64.1826,15.0103,4.1406,4.6584
99.5172,99.5086,62.2581,10.3818,4.2083,1.5736,209.0011,70.3570,14.4856,1.5521,4.6560
99.6696,101.3614,63.9165,10.8249,4.2303,1.5826,200.6724,70.8567,19.6532,3.6206,5.6892
99.8220,103.4528,66.0593,11.2450,4.2244,1.6243,201.1903,82.2339,14.4819,6.7235,6.7233
99.9744,104.9096,66.5249,11.4203,4.3364,1.6168,212.7327,76.6043,20.1863,5.1758,2.0706
100.1268,103.3018,65.5535,11.3022,4.2645,1.5835,208.5223,71.8305,20.3698,2.6804,5.8964
100.2792,103.5288,64.1520,11.1582,4.4485,1.5304,194.0496,69.3409,19.6638,4.6574,3.6221
100.4316,103.7369,63.7749,11.0791,4.5146,1.5240,201.3465,79.7094,21.7392,8.7989,0.5179
100.5840,105.1733,63.5592,11.0302,4.7013,1.5212,213.0843,66.7193,22.7565,3.6203,5.6890
100.7364,103.2119,61.7354,10.7822,4.6857,1.4640,200.2065,81.2209,19.6586,2.5867,3.1040
100.8888,101.4316,61.1600,10.7693,4.5496,1.4330,192.9146,81.7168,20.1704,2.5860,3.1033
101.0412,101.1370,60.8734,10.6607,4.5487,1.4378,195.5513,77.5992,15.0030,3.6214,5.1733
101.1936,102.7643,62.3223,10.7271,4.5688,1.5090,201.6091,71.3139,21.4474,4.2895,4.2896
101.3460,103.6224,63.2711,10.6396,4.5586,1.5816,210.1442,74.5340,16.5637,4.1408,5.6935
101.4984,104.4931,65.2810,10.8933,4.4299,1.6485,198.0865,71.8907,25.8597,5.1721,4.6548
101.6508,99.7077,63.5035,10.5366,4.0901,1.6155,200.8265,77.1217,23.2915,7.7638,4.6585
101.8032,97.5203,61.9520,10.3493,4.0182,1.5622,173.8693,69.3398,16.0415,4.1398,6.2094
101.9556,95.9590,61.2708,10.2673,3.9188,1.5387,195.0340,62.0799,18.1069,5.1732,2.5868
102.1080,100.5117,63.8366,10.7496,4.1433,1.5928,200.5687,65.1334,23.2617,4.1356,4.6525
102.2604,101.7204,64.6274,10.9084,4.1905,1.6075,202.0910,70.2217,20.9057,6.9685,6.4324
102.4128,103.1935,64.4338,10.8140,4.3788,1.6148,208.5914,58.4895,16.5637,5.1760,3.1059
102.5652,104.8307,65.3174,10.8565,4.4639,1.6579,197.2142,72.8838,25.7234,4.8230,8.0382
102.7176,106.8139,65.8719,10.8314,4.6253,1.6951,211.6973,82.8154,24.3269,2.5880,2.0705
102.8700,106.9339,64.9180,10.5736,4.7467,1.6905,204.1869,77.5393,20.1602,2.0678,4.1356
103.0224,105.7527,62.9078,10.2794,4.8403,1.6316,199.6893,75.0131,19.1413,3.6215,6.7252
103.1748,103.2420,61.3211,10.0133,4.7359,1.5918,194.6371,78.2839,19.8394,6.4341,5.3619
103.3272,103.0335,61.3902,10.0529,4.7046,1.5880,179.0907,73.4991,23.8091,3.6233,4.6583
103.4796,98.5943,59.1477,9.6720,4.4564,1.5327,206.3632,75.5109,17.5843,5.1721,3.6203
103.6320,99.2873,58.7216,9.6861,4.5828,1.5051,175.8931,73.9789,16.5547,6.2078,3.1040
103.7844,97.2754,57.0255,9.4474,4.5471,1.4535,186.9986,84.4333,19.1662,3.1080,3.1080
103.9368,100.4761,58.4877,9.7243,4.7435,1.4839,193.5136,72.3675,21.4421,3.7522,3.2162
104.0892,100.6037,57.5557,9.5126,4.8632,1.4715,189.7627,86.8657,23.2675,2.0683,1.5513
104.2416,101.2699,56.9376,9.4257,5.0083,1.4527,199.1208,72.9246,18.1021,3.6204,4.1375
104.3940,99.5219,55.2724,9.1222,4.9990,1.4157,200.1546,69.8214,21.7222,4.6548,2.5860
104.5464,104.3738,57.7389,9.4563,5.2685,1.4933,190.9963,67.2882,20.1862,5.1760,3.6233
104.6988,104.0080,57.6614,9.2777,5.2359,1.5241,232.1073,73.9746,18.7616,5.3603,5.8964
104.8512,104.6055,57.2826,9.0294,5.3462,1.5511,197.5692,71.3727,16.5504,2.5862,3.6205
105.0036,99.8810,54.7940,8.4662,5.0936,1.5175,197.7233,64.7000,18.1157,5.6935,5.6935
105.1560,100.7351,54.8265,8.3535,5.1864,1.5417,210.4988,67.7530,13.4475,5.1720,3.6204
105.3084,101.2163,55.3141,8.3049,5.1857,1.5797,204.9689,71.9459,20.1864,5.1760,4.1408
105.4608,103.3193,57.3202,8.5588,5.1966,1.6463,203.3645,67.7882,20.6985,5.1747,5.1746
105.6132,104.8203,58.9466,8.9230,5.1825,1.6691,219.8656,73.4611,18.6241,6.7251,5.1732
105.7656,106.2250,60.5270,9.2913,5.1626,1.6883,221.4469,75.6035,21.9841,3.7533,3.2172
105.9180,104.2715,59.6501,9.3361,5.0410,1.6284,207.5569,79.7096,25.3621,3.6231,3.1057
106.0704,102.4499,58.5773,9.2115,4.9564,1.5905,206.4677,71.4104,21.7337,2.0700,5.1745
106.2228,98.3029,54.9774,8.6962,4.8946,1.4827,197.1018,77.0816,24.3145,3.6214,3.1040
106.3752,100.5463,54.8083,8.6675,5.1671,1.4786,178.0098,66.7538,23.2859,4.6571,4.1397
106.5276,101.2822,54.1637,8.5026,5.3231,1.4736,211.1803,81.7800,23.2915,3.6232,3.1055
106.6800,102.3594,55.4005,8.6254,5.3051,1.5214,214.1178,72.9246,17.0676,3.1034,2.0688
106.8324,99.0872,54.8947,8.4696,4.9925,1.5227,187.2737,69.8401,18.1067,6.2078,2.0694
106.9848,96.6775,55.7440,8.5683,4.6244,1.5527,187.1817,77.7681,20.9173,2.6817,2.6818
107.1372,98.5506,57.9118,8.7769,4.5911,1.6377,189.9110,65.7178,23.2855,3.6223,5.1745
107.2896,97.4953,56.8583,8.5228,4.5909,1.6266,215.2076,62.0805,17.0720,5.1731,3.6213
107.4420,98.1500,55.8171,8.3654,4.7825,1.5970,183.6050,74.9935,18.1021,2.5862,4.1376
107.5944,95.3623,52.6647,8.0671,4.8237,1.4724,185.5723,75.0864,21.4534,5.8997,4.8269
107.7468,95.8134,53.2639,8.4362,4.8069,1.4343,182.0545,63.0978,20.6876,6.2064,2.5860
107.8992,93.7581,52.9774,8.6267,4.6071,1.3800,202.7924,58.9763,16.5546,7.2423,2.5867
108.0516,94.5685,55.3611,9.2397,4.4294,1.3977,183.8909,69.4120,16.5760,2.5900,4.1440
108.2040,93.2773,56.3809,9.5127,4.1683,1.4031,195.1341,68.8402,15.5281,2.5881,3.6233
108.3564,95.6316,60.5758,10.2431,3.9603,1.5030,187.0325,62.5166,17.5667,4.6499,4.6500
108.5088,93.9784,61.3270,10.4532,3.6887,1.5052,198.9798,70.2598,19.8445,3.7543,5.8997
108.6612,96.1440,62.4045,10.7888,3.8116,1.5016,179.1831,64.2158,19.6789,2.5895,6.2141
108.8136,95.2731,60.4796,10.6506,3.9307,1.4169,201.5000,70.2034,19.2927,4.8233,1.0719
108.9660,98.1414,61.3648,10.9441,4.1547,1.4104,191.9297,65.7014,20.6931,6.7251,2.0694
109.1184,95.0557,60.0005,10.7538,3.9603,1.3686,193.4306,72.4071,18.6190,4.1376,4.1376
109.2708,92.3943,59.3354,10.6346,3.7348,1.3534,176.5016,65.2169,16.5630,4.1407,5.1761
109.4232,93.1260,60.7483,10.7656,3.6578,1.4098,184.8883,57.3431,13.3978,2.1436,7.5026
109.5756,96.2777,62.1716,10.9611,3.8530,1.4540,198.8603,76.1256,16.5721,2.0717,5.6965
109.7280,101.8684,65.1887,11.5345,4.1438,1.5164,191.7813,63.5830,23.2618,5.6861,5.6862
109.8804,101.0348,63.9271,11.3033,4.1922,1.4886,199.2749,75.0514,23.2916,3.6231,5.1759
110.0328,101.3896,64.1383,11.3206,4.2084,1.4975,191.9796,69.3404,18.1109,2.5875,4.1397
110.1852,101.1617,62.3740,10.9438,4.3819,1.4692,197.8026,71.2944,12.8656,4.8245,4.2884
110.3376,101.0154,62.7460,11.0759,4.3234,1.4648,204.4501,68.3235,20.1862,6.2111,3.6233
110.4900,100.3321,63.9535,11.3094,4.1098,1.4889,184.1221,76.0275,17.5849,4.1377,4.6549
110.6424,98.4044,65.0060,11.5136,3.7731,1.5099,184.3026,69.1135,20.3588,6.4289,6.4290
110.7948,98.6636,66.0146,11.6147,3.6884,1.5486,191.0431,72.4826,17.0854,3.1064,4.6595
110.9472,99.6752,64.7378,11.2931,3.9470,1.5378,188.9232,73.4991,20.7040,2.5883,3.1055
111.0996,99.5742,62.8360,10.8569,4.1504,1.5133,185.1564,76.0278,21.7220,7.7578,2.0688
111.2520,102.0071,62.5254,10.6982,4.4603,1.5266,184.1707,73.4612,18.1066,5.6905,2.5869
111.4044,106.5976,64.9217,11.0840,4.7082,1.5899,200.4676,78.2181,18.1304,3.1081,7.2517
111.5568,105.3137,64.1013,10.9373,4.6559,1.5711,222.9940,79.3345,24.1218,4.2884,2.6804
111.7092,103.7685,63.0600,10.7674,4.5990,1.5440,182.0066,66.7016,17.5805,4.6536,5.1706
111.8616,100.9404,61.8875,10.4560,4.4119,1.5373,188.9740,73.5171,23.2979,4.6596,4.6597
112.0140,101.8605,61.6542,10.3545,4.5422,1.5438,216.7941,58.4931,22.0015,5.3662,6.9759
112.1664,99.4209,59.0426,9.8063,4.5616,1.5001,180.5018,74.4760,19.6534,4.1376,3.6203
112.3188,98.8414,57.4789,9.5088,4.6728,1.4678,182.1958,68.3237,18.1159,4.1407,3.1057
112.4712,101.1394,57.7649,9.5917,4.9001,1.4681,201.7073,80.1653,18.1016,2.0689,5.1717
112.6236,104.4921,60.2932,10.1276,4.9933,1.5094,211.1796,77.1224,13.4578,3.1055,1.5530
112.7760,103.7661,60.3337,10.3265,4.9067,1.4724,202.4334,81.8010,18.1209,2.0710,5.1773
112.9284,101.9222,60.0550,10.3974,4.7299,1.4422,203.8077,69.7240,21.9894,3.2180,5.3633
113.0808,101.9147,59.4242,10.5629,4.8003,1.3727,198.7585,72.9814,15.0105,2.5880,3.6233
113.2332,100.4914,57.7963,10.4499,4.8234,1.3003,211.0146,73.9596,17.5847,2.0690,4.6548
