#HOLE:,940A
#LEG:,155
#TOP:,83.362801
#BOTTOM:,231.952805
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
157.7340,94.4082,61.5109,10.9291,3.7165,1.4219,193.6961,73.4304,24.2849,6.9387,5.7818
157.8864,94.1815,60.2751,10.7652,3.8305,1.3823,181.6027,63.1402,27.6591,9.0190,3.6082
158.0388,91.8527,58.1502,10.3929,3.8075,1.3321,207.4521,73.9666,13.2913,1.7340,5.7783
158.1912,90.9321,58.2327,10.4912,3.6941,1.3175,187.6986,69.8815,16.1705,4.6201,2.3103
158.3436,90.8165,57.5629,10.5258,3.7567,1.2717,188.6054,68.8456,12.7283,2.8925,4.0499
158.4960,91.7868,58.2976,10.6989,3.7834,1.2802,209.8593,66.7479,16.8371,1.2028,5.4123
158.6484,90.9845,59.4548,10.8556,3.5620,1.3166,190.1181,75.1211,17.3363,2.3118,8.6675
158.8008,87.2435,57.5560,10.4399,3.3539,1.2882,187.1208,61.2183,19.6357,4.6201,4.6206
158.9532,83.8982,55.4333,10.0624,3.2158,1.2392,185.6009,58.3989,16.1900,2.8913,7.5165
159.1056,84.4749,55.1250,10.0931,3.3157,1.2152,169.9948,62.4454,19.0802,5.2037,6.3599
159.2580,82.0830,54.4639,9.9343,3.1202,1.2081,198.7829,59.5204,15.0248,4.6227,4.0447
159.4104,81.7793,54.9491,10.0125,3.0311,1.2209,169.0226,60.1509,16.8422,3.0079,1.2035
159.5628,82.8120,55.0951,10.0424,3.1312,1.2235,169.4165,64.7587,17.9244,5.7821,5.2036
159.7152,86.6430,58.5400,10.6323,3.1749,1.3075,197.0522,65.8772,19.0697,6.3564,3.4672
159.8676,88.3059,61.1125,10.9650,3.0721,1.3916,191.5753,68.0892,19.6186,5.1936,3.4622
160.0200,87.8027,62.0877,10.9577,2.9051,1.4498,191.3847,61.2896,15.0341,7.5162,3.4694
160.1724,89.9762,62.9506,10.8929,3.0531,1.5129,190.7926,63.1976,22.2686,4.2130,4.8149
160.3248,91.4101,62.8928,10.7434,3.2217,1.5390,200.1729,76.9438,19.0916,3.4717,4.6283
160.4772,90.3465,60.9791,10.2411,3.3177,1.5269,194.6270,64.6842,17.9036,7.5076,4.6201
160.6296,88.4045,59.0363,9.6684,3.3178,1.5270,179.0377,67.5708,18.4814,4.6200,3.4655
160.7820,87.2471,57.2150,9.0791,3.3928,1.5374,197.0512,61.8327,21.3808,2.3117,5.7784
160.9344,88.8670,58.0924,9.0252,3.4767,1.5991,183.5137,68.5930,18.6526,4.2120,3.6100
161.0868,90.7103,60.1140,9.2860,3.4565,1.6653,182.8201,76.3664,21.9838,5.7853,2.8931
161.2392,91.8230,62.8808,9.7711,3.2697,1.7305,203.9862,73.3887,17.3365,5.2005,6.3563
161.3916,92.5477,65.1741,10.2012,3.0925,1.7791,195.2062,69.3049,20.7917,2.3101,4.6202
161.5440,89.9998,65.6201,10.3035,2.7542,1.7848,193.0243,75.7651,24.6540,2.4055,4.2092
161.6964,89.5369,66.0042,10.3703,2.6586,1.7940,190.3382,63.0612,22.5630,4.0496,4.0498
161.8488,86.5901,63.9099,9.9773,2.5622,1.7497,187.9144,69.3841,23.1275,2.8909,4.6255
162.0012,87.4029,63.2694,9.8465,2.7264,1.7383,177.9849,68.7663,18.4921,2.3116,4.0452
162.1536,88.0994,63.9073,9.9116,2.7330,1.7626,191.2216,69.1519,21.0468,3.6078,4.8103
162.3060,87.8185,64.0052,9.9458,2.6902,1.7615,198.4350,67.1100,25.4552,2.3144,2.3141
162.4584,84.2091,62.0545,9.6160,2.5029,1.7131,174.2782,65.5044,22.2350,4.8076,1.8030
162.6108,78.7881,58.2631,8.9577,2.3188,1.6224,169.4128,61.8672,17.3453,4.0471,2.8914
162.7632,80.6593,59.8096,9.0422,2.3554,1.6958,166.5695,58.9307,11.4260,1.2031,6.0133
162.9156,80.3224,58.9573,8.9058,2.4137,1.6731,191.9602,67.6481,18.5021,4.6258,6.3599
163.0680,87.2854,63.5235,9.6990,2.6844,1.7822,168.9857,54.9792,15.6256,6.3655,4.0512
163.2204,85.9175,62.0146,9.6510,2.7004,1.7038,203.2436,74.5624,20.4457,4.2096,6.0130
163.3728,91.1972,66.8055,10.4954,2.7556,1.8159,173.8408,61.2203,25.9883,6.9302,4.0425
163.5252,87.0313,63.4489,10.0311,2.6642,1.7122,198.9153,75.1199,20.4318,5.4086,2.4040
163.6776,88.8849,64.9147,10.2842,2.7080,1.7476,174.7203,72.8952,12.7287,4.6281,4.0499
163.8300,89.1479,63.1603,10.1478,2.9359,1.6724,193.6281,69.7526,19.8437,3.0068,5.4119
163.9824,92.4407,64.8610,10.5843,3.1157,1.6851,211.0622,63.1401,19.8443,4.2091,5.4117
164.1348,93.4969,65.6443,10.8585,3.1466,1.6765,193.5106,72.7166,25.2397,3.0047,3.6055
164.2872,93.0186,66.5445,10.9786,2.9908,1.7052,201.2144,75.1659,19.6585,2.3132,1.7348
164.4396,94.8270,68.4637,11.2020,2.9783,1.7728,202.5237,72.7181,16.8274,5.4086,3.6062
164.5920,92.9999,67.5112,10.9254,2.8795,1.7720,199.4791,86.7269,20.8155,5.2035,6.9383
164.7444,93.9135,67.3918,10.8583,2.9962,1.7783,194.9477,58.9663,22.8636,3.0088,6.0166
164.8968,93.1006,65.6312,10.5142,3.1033,1.7438,210.3980,68.5307,19.8390,6.0110,4.2085
165.0492,93.7221,65.2486,10.5052,3.2167,1.7233,196.0115,72.2745,30.6426,2.8910,8.0941
165.2016,92.6414,65.5272,10.5751,3.0632,1.7257,205.0499,66.1457,13.8318,3.0070,1.8044
165.3540,90.3165,64.9429,10.6366,2.8665,1.6796,195.4295,67.9498,25.2546,6.0131,5.4116
165.5064,91.7226,65.7355,10.9114,2.9358,1.6714,191.8517,70.5013,17.3366,5.2007,2.8895
165.6588,89.0090,62.2611,10.5729,3.0218,1.5360,188.8145,82.3789,21.6473,4.2091,4.2093
165.8112,90.4715,63.0925,10.9188,3.0931,1.5160,181.4940,63.1010,18.6298,3.0046,4.2070
165.9636,89.6846,62.5053,10.9757,3.0705,1.4706,210.9363,63.1016,18.6296,1.2022,6.0095
166.1160,91.7181,63.9560,11.2750,3.1363,1.4959,201.4427,67.9490,16.8377,3.6083,4.8106
166.2684,91.3219,62.4680,11.0170,3.2597,1.4602,197.3940,64.2565,22.5757,6.3676,4.6310
166.4208,94.6104,63.9883,11.3039,3.4595,1.4920,188.7055,79.3266,20.4333,6.6105,4.8073
166.5732,98.0481,63.5212,11.2767,3.9006,1.4702,218.0827,76.8998,25.2325,6.0080,1.8029
166.7256,97.5171,62.2020,11.1205,3.9896,1.4243,211.4960,75.1231,23.1142,7.5119,6.3566
166.8780,95.1030,59.4812,10.7027,4.0243,1.3484,182.3133,77.6162,19.2535,4.2121,7.2201
167.0304,91.3444,59.2583,10.6305,3.6249,1.3497,205.6507,68.5510,16.2357,6.6145,6.6144
167.1828,90.9774,60.2470,10.7734,3.4717,1.3790,190.9915,70.2693,16.2167,6.0060,5.4053
167.3352,89.1956,59.7060,10.6698,3.3315,1.3680,194.7104,62.5011,20.4325,6.0092,4.8077
167.4876,91.6935,60.0067,10.8569,3.5797,1.3485,185.0279,71.1188,18.5020,2.3133,5.2035
167.6400,93.5706,59.5900,10.8865,3.8389,1.3184,212.1396,70.9123,14.4232,6.0094,2.4041
167.7924,95.9573,59.4027,10.9244,4.1297,1.3000,214.0698,61.3357,15.0337,4.2090,4.2093
167.9448,96.1516,59.2103,10.9499,4.1734,1.2838,204.6827,67.6505,20.2370,2.3133,4.6257
168.0972,93.9808,58.5470,10.8898,4.0031,1.2570,198.3155,74.5185,19.8318,6.6102,5.4081
168.2496,91.7187,58.9804,10.9734,3.6985,1.2657,183.1837,68.4677,20.4203,3.6038,1.2019
168.4020,91.6896,60.6683,11.2025,3.5045,1.3187,187.0707,61.9558,19.8495,4.8119,6.6163
168.5544,92.6950,61.5057,11.1900,3.5235,1.3700,211.9165,69.2360,18.6643,3.6124,4.8164
168.7068,94.3139,61.8233,11.1655,3.6706,1.3933,178.5934,73.9631,25.8565,4.2094,4.8107
168.8592,92.3606,60.2211,10.6886,3.6309,1.3943,182.6049,76.8563,22.5371,5.2011,5.7786
169.0116,93.9024,61.1059,10.7486,3.7051,1.4339,172.4807,76.3213,24.6380,7.8118,4.8077
169.1640,94.4548,63.5117,10.9732,3.4957,1.5297,210.8092,69.6706,12.6131,2.4025,4.8048
169.3164,92.4337,63.7646,10.9260,3.2388,1.5537,198.0709,77.0612,16.8571,3.0104,4.8160
169.4688,92.3563,64.5224,10.9861,3.1445,1.5860,176.7909,70.3557,15.0331,4.2094,1.8046
169.6212,92.0689,63.8423,10.7640,3.1888,1.5903,192.9087,78.1248,15.0247,5.4083,7.2112
169.7736,93.6496,65.0771,10.9137,3.2279,1.6326,192.8504,76.8993,20.4260,2.4031,4.2055
169.9260,93.3387,65.9252,10.8918,3.0970,1.6863,190.5058,71.5153,16.2260,2.4038,4.8079
170.0784,93.5318,66.4098,10.8755,3.0640,1.7178,198.5554,78.8203,16.8480,1.8056,6.6182
170.2308,93.9356,65.9670,10.7567,3.1597,1.7155,193.6252,75.7661,23.4510,6.6148,3.6082
170.3832,92.6480,64.4913,10.7018,3.1809,1.6404,186.8989,70.9139,18.6306,9.0135,5.4084
170.5356,92.6063,64.1443,10.8420,3.2154,1.5924,185.5879,74.4743,25.2247,1.8020,3.6038
170.6880,92.3263,63.8013,10.9925,3.2225,1.5427,204.3253,73.3170,21.0334,3.6057,4.8078
170.8404,91.8346,63.0608,10.9124,3.2507,1.5154,191.2215,70.9546,19.2424,3.0068,5.4118
170.9928,91.6898,63.7180,11.0832,3.1600,1.5199,197.8360,58.9307,19.8440,4.2095,4.8103
171.1452,88.6596,61.6240,10.6171,3.0543,1.4901,204.1287,67.6266,22.5419,6.2613,2.5048
171.2976,89.1466,61.1218,10.5084,3.1660,1.4824,170.5742,66.0653,19.2197,3.0031,3.0032
171.4500,91.2349,59.8472,10.3339,3.5459,1.4426,200.2434,59.5319,23.4513,3.6079,4.2092
171.6024,97.9397,61.5526,10.7033,4.1107,1.4689,223.6131,67.0227,21.2966,3.1320,3.7582
171.7548,97.8052,61.2396,10.6409,4.1309,1.4630,215.1403,75.7213,21.6343,4.2067,3.6060
171.9072,94.1813,60.0488,10.3185,3.8560,1.4574,182.6729,76.9455,18.7668,3.7540,5.6307
172.0596,93.0504,61.6013,10.6619,3.5529,1.4800,196.1170,63.9122,12.5316,7.5183,8.7712
172.2120,93.2852,63.9203,11.1233,3.3174,1.5238,209.9672,83.9887,14.4158,3.1333,2.5063
172.3644,93.1508,64.6926,11.3768,3.2150,1.5186,193.5086,72.1160,14.4235,5.4085,7.8120
172.5168,91.4668,64.2879,11.2682,3.0705,1.5165,185.1745,76.9473,17.5166,3.7534,3.7536
172.6692,92.0607,64.5697,11.3724,3.1057,1.5124,192.3092,78.1240,19.2304,3.0050,4.8074
172.8216,89.8344,63.7249,11.2309,2.9497,1.4911,204.8842,70.1747,16.2905,4.3861,2.5063
172.9740,88.9655,63.9300,11.3562,2.8283,1.4783,179.8808,63.9317,14.4164,5.6410,2.5074
173.1264,89.4140,64.2843,11.5005,2.8390,1.4704,179.0896,79.3261,21.0335,6.6102,5.4084
173.2788,92.6182,66.2567,12.0112,2.9781,1.4843,203.9394,72.5687,20.0187,3.1279,3.1283
173.4312,92.7544,65.0495,11.8631,3.1299,1.4433,189.0459,78.2466,19.4048,2.5041,6.2596
173.5836,95.5131,66.2022,11.9413,3.3113,1.4950,193.4899,72.6376,15.0290,4.3832,5.0098
173.7360,97.0379,67.6482,12.0092,3.3202,1.5658,210.7230,84.0377,21.9509,4.3898,8.1531
173.8884,98.9117,70.3633,12.2454,3.2252,1.6772,199.6396,74.5638,25.2552,2.4056,8.4180
174.0408,96.1540,69.7722,12.0627,2.9804,1.6789,203.3153,72.5682,21.8951,5.0044,4.3791
174.1932,95.8426,69.7374,12.0085,2.9492,1.6876,200.8145,73.8189,18.7671,2.5027,4.3792
174.3456,95.0254,69.4042,12.0103,2.8945,1.6678,211.1507,71.4289,15.0389,5.0123,5.0124
174.4980,91.9697,68.5988,11.8777,2.6403,1.6471,193.0435,73.9557,25.6959,3.1337,3.7607
174.6504,92.3427,70.9509,12.1327,2.4167,1.7337,197.2369,55.3235,14.4322,2.4055,4.8105
174.8028,92.3273,73.6150,12.5140,2.1140,1.8135,221.5940,70.1098,18.1540,4.3821,4.3819
174.9552,95.5676,76.8135,12.9953,2.1187,1.9046,202.9452,72.0329,23.1752,6.2635,5.0106
175.1076,92.4593,74.3417,12.6870,2.0468,1.8216,212.8968,74.5137,19.4112,4.3833,1.8791
175.2600,90.8134,72.0675,12.2371,2.1178,1.7781,193.4257,66.3547,18.1544,5.0079,6.2598
175.4124,88.8963,69.1854,11.7096,2.2268,1.7145,180.9089,74.4921,26.9158,5.6334,6.2597
175.5648,88.8462,68.1239,11.4420,2.3411,1.7056,190.9246,80.1231,16.2755,2.5042,5.6337
175.7172,89.8085,66.8269,11.2400,2.5963,1.6700,201.4442,62.5382,16.8371,4.8104,4.8105
175.8696,91.7487,67.8836,11.3225,2.6961,1.7152,209.8988,67.6709,17.5441,3.1331,4.3859
176.0220,91.0458,66.6737,11.0744,2.7534,1.6938,202.5219,81.7284,19.8320,5.4087,4.2071
176.1744,90.2183,65.9533,10.8967,2.7413,1.6870,185.4075,62.0115,21.9226,5.6368,6.8894
176.3268,87.8210,63.1707,10.4655,2.7848,1.6102,200.9382,68.8571,19.4049,1.2522,1.2526
176.4792,91.1877,65.1151,10.8085,2.9455,1.6556,194.6802,64.4775,15.6500,3.1299,6.8855
176.6316,90.7810,66.1517,10.9571,2.7824,1.6866,203.3065,78.7958,20.4507,3.6094,4.8121
176.7840,90.8980,68.0659,11.2924,2.5794,1.7318,189.1640,68.9004,16.9127,6.8895,5.6372
176.9364,87.9582,67.6248,11.2603,2.2971,1.7124,190.8044,66.3124,22.5201,2.5022,4.3792
177.0888,85.4465,65.5584,10.8842,2.2468,1.6665,194.8257,67.9499,14.4320,1.2028,4.8104
177.2412,84.3968,64.4105,10.5682,2.2579,1.6621,170.4827,71.4500,16.2956,2.5072,3.1336
177.3936,83.7787,62.6243,10.1098,2.3899,1.6487,196.7417,63.2821,14.4118,3.7594,1.2535
177.5460,85.6033,64.6230,10.4714,2.3702,1.6936,195.9119,54.0880,21.0343,3.6059,4.2067
177.6984,86.0838,65.2292,10.6793,2.3560,1.6878,182.7861,65.7273,26.2906,5.0080,3.7560
177.8508,89.3764,67.9989,11.3059,2.4151,1.7252,186.6603,62.6384,22.5493,6.2637,5.0109
178.0032,93.1297,68.7389,11.4646,2.7555,1.7370,202.8807,73.8894,22.5419,6.2616,4.3834
178.1556,93.6926,66.2984,11.0684,3.0948,1.6731,205.0496,80.5758,19.8436,4.8101,6.0130
178.3080,92.8319,63.1089,10.4243,3.3579,1.6147,192.9226,68.2747,19.4172,0.6269,3.7588
178.4604,94.3119,61.1313,10.1349,3.7485,1.5567,197.9348,71.4067,16.9128,5.0110,8.1427
178.6128,97.9022,62.3502,10.3961,4.0164,1.5761,212.8327,75.7430,23.7872,5.6334,7.5110
178.7652,97.5127,61.6694,10.4965,4.0493,1.5166,214.2850,73.3072,23.8083,2.5062,1.2533
178.9176,93.7095,60.4593,10.4379,3.7564,1.4577,208.1821,64.3808,13.8387,1.8053,3.0083
179.0700,89.5407,58.8127,10.3525,3.4714,1.3787,201.1877,68.9445,13.7889,3.7606,1.8812
179.2224,90.3881,59.2631,10.6363,3.5163,1.3488,175.2755,73.8661,14.3980,3.7560,9.3894
179.3748,89.1376,57.3728,10.4570,3.5885,1.2742,188.3012,79.4484,18.1416,5.0044,6.8807
179.5272,92.4927,58.5072,10.7521,3.8394,1.2819,185.8661,70.9783,14.4370,3.0078,0.6020
179.6796,93.0755,59.6746,10.8764,3.7734,1.3253,198.0567,77.7189,21.9367,5.0143,4.3870
179.8320,93.5660,60.1586,10.9982,3.7741,1.3294,194.8974,80.4434,22.2362,6.5402,1.9622
179.9844,91.6164,58.8274,10.7511,3.7043,1.3008,185.0956,69.1119,17.4280,6.0096,3.0050
180.1368,90.0185,56.1780,10.3117,3.8231,1.2333,180.5654,79.6227,18.1819,5.6423,4.3890
180.2892,92.2712,56.7247,10.4044,4.0158,1.2468,189.7916,70.1522,18.7915,2.5062,6.8901
180.4416,96.9217,57.8657,10.7482,4.4123,1.2453,201.6950,59.5064,21.9221,8.1423,7.5160
180.5940,98.5779,58.1018,10.8809,4.5727,1.2329,233.2261,69.5913,15.0472,3.7618,3.7621
180.7464,99.2172,57.1428,10.6395,4.7532,1.2247,210.4581,60.1347,16.9118,3.7584,6.8897
180.8988,95.4187,54.0595,9.8822,4.6725,1.1948,191.5501,85.7569,15.6497,5.0077,3.7557
181.0512,98.1439,55.1559,9.9948,4.8565,1.2364,198.4380,68.8588,17.5274,4.3817,2.5042
181.2036,96.3394,55.4488,9.9894,4.6195,1.2546,222.4362,79.1612,17.6651,3.2712,4.5799
181.3560,95.9548,57.9654,10.4375,4.2918,1.3125,188.6570,68.3175,23.8161,3.1340,6.8940
181.5084,91.9492,58.8130,10.4984,3.7435,1.3499,200.4368,71.4071,16.9124,5.0109,3.7587
181.6608,93.2169,61.9687,10.9926,3.5302,1.4360,186.5429,78.8734,20.0316,4.3819,7.5114
181.8132,93.8522,62.7367,10.9858,3.5152,1.4820,197.8713,80.1502,22.5421,5.0092,5.0090
181.9656,96.1853,63.3113,10.9245,3.7139,1.5276,200.4409,79.5486,21.2960,3.7585,1.8794
182.1180,99.0215,64.1123,11.0784,3.9438,1.5439,220.4835,76.4165,16.2866,6.2636,4.3844
182.2704,100.9964,65.1930,11.2284,4.0448,1.5771,230.5017,70.7813,24.4277,5.6370,2.5057
182.4228,98.2446,63.3946,10.9095,3.9371,1.5354,209.7661,82.6541,18.7848,3.1309,4.3832
182.5752,93.7976,60.8035,10.3769,3.7274,1.4898,191.5040,75.8152,15.0331,3.2683,4.5751
182.7276,91.9575,59.3609,10.1341,3.6825,1.4538,197.9326,60.7591,18.7918,5.6369,4.3847
182.8800,90.5038,56.0062,9.6192,3.8973,1.3602,194.9841,70.8442,24.4503,2.5080,5.0156
183.0324,92.5948,54.4708,9.3239,4.3070,1.3292,193.3068,53.1768,15.0152,3.7537,4.3793
183.1848,91.1886,50.6744,8.6596,4.5770,1.2394,197.7800,69.1903,24.1507,5.2218,5.8743
183.3372,95.3482,51.6151,8.8586,4.9406,1.2548,191.7923,66.4374,18.1764,4.3871,2.5071
183.4896,96.8973,51.9967,9.1412,5.0725,1.2212,215.0464,70.8475,20.0626,2.5081,3.1351
183.6420,100.7986,55.5200,9.8558,5.1152,1.2851,209.8335,80.1757,19.4172,5.0113,5.6376
183.7944,100.4168,57.2763,10.1682,4.8737,1.3257,205.8174,82.5760,17.5175,8.1320,8.1323
183.9468,99.5808,57.7992,10.1677,4.7202,1.3562,201.1768,71.1951,26.1262,3.2663,5.2251
184.0992,97.5389,57.4301,10.0839,4.5312,1.3513,210.0297,69.5943,21.9427,6.8962,3.1350
184.2516,95.3093,57.7620,10.0907,4.2418,1.3693,196.5559,84.5064,14.3980,3.7559,5.0075
184.4040,96.1272,58.8522,10.1945,4.2111,1.4122,186.2779,79.0848,18.3011,3.9220,2.6142
184.5564,99.6814,61.1273,10.4500,4.3556,1.4942,214.2865,77.6952,21.9299,7.5185,1.2534
184.7088,102.3922,62.0343,10.5883,4.5593,1.5197,220.3428,85.7585,22.5344,5.0077,3.7560
184.8612,102.7519,63.8046,10.7879,4.4000,1.5834,207.8265,81.3774,16.2750,4.3819,5.0077
185.0136,101.1302,64.4532,10.8436,4.1435,1.6101,222.2206,83.2547,12.5204,5.0079,4.3823
185.1660,99.6436,65.4899,10.8289,3.8584,1.6734,208.7000,79.8158,19.6277,5.8879,8.5046
185.3184,95.3757,63.8260,10.3743,3.5642,1.6664,197.4289,71.4517,25.0699,4.3872,5.0136
185.4708,90.1077,60.3584,9.7320,3.3609,1.5914,186.5411,77.6196,20.0311,3.1301,1.2524
185.6232,90.9747,60.7263,9.7636,3.4172,1.6066,183.4146,63.8515,18.1535,5.0075,5.0080
185.7756,93.1801,61.9812,9.9399,3.5246,1.6448,207.7749,77.7519,18.9484,1.9603,6.5337
185.9280,94.6510,63.6153,10.0579,3.5062,1.7166,205.4491,73.9109,21.9226,3.1318,5.6368
186.0804,90.7968,62.3067,9.7614,3.2186,1.6990,202.7443,67.3645,18.9671,2.6161,1.3084
186.2328,90.0099,63.5417,9.9389,2.9902,1.7359,181.5366,68.8577,22.5348,2.5043,4.3822
186.3852,92.5485,67.2591,10.4796,2.8570,1.8455,205.3867,70.1313,19.4124,5.6353,6.8876
186.5376,93.1609,70.0516,10.7403,2.6107,1.9566,218.7362,68.3181,27.5771,3.1336,4.3873
186.6900,92.5481,71.0286,10.6618,2.4311,2.0290,186.2789,75.8155,23.5285,1.3072,3.9215
186.8424,89.7092,70.0740,10.3899,2.2182,2.0271,222.2883,63.2447,16.2808,1.2529,3.1313
186.9948,90.3126,71.7534,10.7924,2.0967,2.0454,193.9874,72.5028,18.2889,5.8791,6.5321
187.1472,88.1905,71.6127,10.9838,1.8728,1.9993,197.9321,75.1637,17.5385,3.7583,5.0106
187.2996,87.7333,71.6351,11.1649,1.8187,1.9649,191.0367,69.3492,18.3191,4.5796,1.9630
187.4520,89.6918,70.4631,11.0094,2.1723,1.9273,189.1670,70.7792,22.5495,4.3845,4.3843
187.6044,89.7985,69.3307,10.9237,2.3123,1.8783,215.5423,65.9707,24.1658,3.9190,1.9596
187.7568,92.7873,70.4510,11.2624,2.5234,1.8766,189.9496,72.4542,12.4038,3.9167,2.6113
187.9092,90.8282,69.9545,11.3217,2.3582,1.8360,205.0146,71.4722,26.3319,5.6424,5.6424
188.0616,88.5630,67.6848,11.0311,2.3587,1.7613,196.3319,62.1726,22.9052,3.9264,3.9267
188.2140,88.9288,67.5517,11.1645,2.4150,1.7271,169.9952,60.8055,18.3067,1.3081,3.9231
188.3664,87.4649,65.0313,10.8936,2.5344,1.6339,210.8184,71.3166,18.7675,5.6299,6.2557
188.5188,90.0922,66.7606,11.1539,2.6358,1.6832,175.7041,69.2352,18.2881,2.6128,5.2257
188.6712,87.9361,66.3282,10.8807,2.4411,1.7120,191.5031,64.7071,13.0726,3.2683,7.8429
188.8236,88.0454,68.4005,11.0572,2.2193,1.7978,190.3566,74.5138,18.7847,5.6352,6.2614
188.9760,92.1001,72.7418,11.7575,2.1870,1.9122,187.5845,67.3221,14.3800,2.6149,3.2679
189.1284,91.9045,73.0440,11.9308,2.1307,1.8955,210.5935,82.4046,22.2370,6.5400,2.6167
189.2808,92.8623,74.2556,12.2622,2.1021,1.9006,196.7955,64.7273,24.1907,4.5768,7.8452
189.4332,88.6565,71.4771,11.8890,1.9408,1.8125,190.0726,67.2761,22.2070,5.8782,3.9194
189.5856,89.1940,72.6178,12.1357,1.8727,1.8302,196.6050,65.3176,16.3297,3.2657,7.1845
189.7380,91.2374,75.1333,12.6899,1.8193,1.8671,208.6458,72.0565,20.0498,1.8799,4.3861
189.8904,93.7153,77.9792,13.2941,1.7778,1.9134,201.8307,82.9510,17.6355,3.9188,5.2249
190.0428,95.8256,78.9645,13.6926,1.9048,1.8920,216.9929,72.5496,17.6480,2.6143,1.9613
190.1952,96.5917,77.4338,13.5474,2.1643,1.8316,212.4870,77.1490,25.4983,1.9615,5.8843
190.3476,94.5660,73.9259,12.9893,2.3318,1.7376,206.5335,73.8563,23.5287,2.6145,5.8820
190.5000,93.1417,72.0447,12.5383,2.3834,1.7172,186.2171,74.4848,17.6411,3.9202,3.2671
190.6524,94.4322,75.1957,12.8503,2.1732,1.8391,214.8930,69.2371,15.6768,3.2661,4.5722
190.8048,94.3403,76.1333,12.8539,2.0569,1.8930,221.5644,79.7381,22.2217,5.2288,4.5752
190.9572,94.5317,77.4406,12.9811,1.9308,1.9439,186.9938,75.8407,17.6528,5.8838,5.2303
191.1096,91.4072,73.5832,12.3700,2.0136,1.8401,224.6861,67.2771,17.6359,1.9597,3.9192
191.2620,93.7681,74.9366,12.7235,2.1275,1.8490,194.6446,73.8087,20.2481,3.9189,5.8789
191.4144,95.7079,75.0547,12.8543,2.3332,1.8301,199.4147,79.7657,19.6134,3.2689,9.1528
191.5668,97.4253,76.2164,13.1217,2.3960,1.8449,224.8334,88.2345,12.4192,1.9617,5.2290
191.7192,94.7262,73.4738,12.8045,2.4009,1.7478,198.5610,81.6453,19.5944,9.1438,7.1847
191.8716,92.0853,71.9115,12.6893,2.2791,1.6796,181.7601,75.8426,14.3846,4.5764,5.8841
192.0240,93.0675,72.6434,12.9885,2.3074,1.6631,192.8138,82.3521,20.9149,2.6145,4.5750
192.1764,94.9059,73.5831,13.2132,2.4089,1.6734,220.1160,75.7656,19.5954,3.9187,3.2659
192.3288,96.3354,74.9600,13.4862,2.4148,1.6996,207.1096,60.8347,22.5563,1.3673,3.4178
192.4812,95.8210,74.8162,13.4474,2.3730,1.6989,215.0318,67.3211,21.5683,3.2683,4.5752
192.6336,96.3504,75.7538,13.6379,2.3269,1.7159,207.8223,74.4912,18.7797,6.2598,5.0082
192.7860,93.5119,72.4408,12.9937,2.3805,1.6503,187.5212,72.5242,21.5609,6.5333,7.8403
192.9384,92.1442,68.8991,12.4297,2.6261,1.5555,193.9925,63.3568,16.3294,1.9601,5.2251
193.0908,91.8461,66.4129,11.9781,2.8733,1.5000,207.0522,59.4389,17.6367,7.1846,3.2660
193.2432,90.2089,64.1854,11.5193,2.9399,1.4610,190.9093,64.7282,27.4584,5.2302,4.5771
193.3956,91.8400,65.7829,11.6051,2.9437,1.5370,167.9787,74.5100,15.0334,3.2678,7.8430
193.5480,93.7053,67.7937,11.8196,2.9273,1.6117,207.6501,76.5016,21.1759,2.0500,6.8304
193.7004,94.9901,69.8058,12.1561,2.8451,1.6624,206.5332,67.3211,29.4102,8.4964,5.2286
193.8528,93.3354,69.1900,12.1403,2.7278,1.6297,184.1947,73.8079,16.9829,5.8782,3.9193
194.0052,90.7590,68.1277,12.0627,2.5567,1.5831,195.4875,73.2269,21.5754,3.2693,6.5378
194.1576,92.7486,69.3300,12.3836,2.6457,1.5897,185.5001,75.7686,19.5946,5.2252,4.5723
194.3100,95.7138,71.7089,12.7682,2.7119,1.6522,188.8921,84.9668,16.3410,3.9216,5.2284
194.4624,96.5964,70.7840,12.6299,2.9161,1.6257,215.1610,80.5996,25.9554,4.0989,2.0499
194.6148,98.8947,72.0616,12.8670,3.0314,1.6532,190.9776,68.6726,18.3127,8.5020,7.8479
194.7672,95.8053,69.3136,12.6140,2.9928,1.5432,216.4088,70.6103,18.9608,5.8841,4.5765
194.9196,99.3780,71.8516,13.1006,3.1097,1.5948,201.8286,62.7075,21.5549,4.5723,3.2663
195.0720,98.6157,70.6430,12.9322,3.1601,1.5577,199.8716,90.7868,24.1667,5.8784,7.1846
195.2244,98.9902,70.8511,12.8351,3.1790,1.5890,218.3712,62.1115,20.2682,5.2302,5.2304
195.3768,94.5623,69.7885,12.5140,2.7988,1.5906,211.8184,59.4477,21.1824,2.7334,4.7831
195.5292,90.4101,67.8265,12.0108,2.5513,1.5758,190.8493,69.2801,23.5286,4.5751,5.2289
195.6816,88.6346,67.1177,11.8267,2.4308,1.5710,188.1735,61.4189,16.9885,3.9207,6.5335
195.8340,90.3095,68.5524,12.0351,2.4580,1.6133,185.5016,69.8897,21.5552,7.1846,3.9193
195.9864,92.2031,71.1572,12.5918,2.3776,1.6550,201.3724,75.8428,26.8041,5.2306,6.5379
