#HOLE:,940a
#LEG:,155
#TOP:,62.179199
#BOTTOM:,231.800400
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
137.4648,82.2882,53.3941,8.9068,3.2642,1.3489,172.3052,63.4847,12.8440,2.7305,2.0977
137.6172,85.3831,55.1908,9.0108,3.4109,1.4330,180.3447,68.8127,16.1639,3.5527,2.4298
137.7696,89.1827,59.1988,9.5789,3.3874,1.5541,196.2191,71.4409,13.5100,2.8201,3.9960
137.9220,89.6650,61.8705,10.0451,3.1400,1.6176,201.7491,68.4060,17.1409,4.5000,2.4824
138.0744,87.6028,62.8155,10.2740,2.8003,1.6273,187.7810,64.9219,21.5818,5.2342,1.8797
138.2268,86.6111,63.4130,10.4633,2.6207,1.6247,183.5633,65.1406,17.5311,2.8204,2.5040
138.3792,89.0967,65.0031,10.7967,2.7219,1.6514,197.1410,64.3444,15.0393,4.7889,3.5196
138.5316,91.6892,64.9176,10.8526,3.0245,1.6354,203.2497,74.8745,18.1171,2.1407,4.1017
138.6840,91.0061,62.5192,10.4510,3.2182,1.5751,197.6398,66.2185,16.2502,4.1445,5.7499
138.8364,88.1071,59.8374,10.0256,3.1937,1.5030,184.9367,61.9380,18.7502,3.6095,4.0195
138.9888,86.8613,60.0891,10.0887,3.0245,1.5052,171.6570,69.6092,22.4765,5.1288,3.9414
139.1412,89.2031,63.6929,10.7278,2.8820,1.5887,183.2035,66.9847,20.8439,3.5664,3.1878
139.2936,90.8348,67.7361,11.3870,2.6095,1.6939,188.8259,72.0780,23.6991,3.4181,7.3672
139.4460,90.2209,70.2210,11.8327,2.2594,1.7505,184.7492,69.2774,22.1366,4.9160,7.8202
139.5984,88.9338,72.7760,12.3212,1.8254,1.8027,171.9386,70.2186,20.8809,4.8358,5.8419
139.7508,88.6303,75.9647,12.8794,1.4309,1.8781,189.6717,66.9376,21.0429,2.6408,6.9571
139.9032,86.8762,76.6660,12.8454,1.1535,1.9257,186.4362,69.2808,19.3282,5.6381,7.5701
140.0556,87.2629,77.9620,12.9015,1.0507,1.9900,164.6264,61.5785,21.2656,5.4687,3.7562
140.2080,87.4403,77.2963,12.6163,1.1460,2.0076,188.0507,67.8043,20.1915,4.8497,3.9121
140.3604,86.9662,76.2344,12.3483,1.2124,1.9988,186.5929,61.6869,20.9839,5.5449,4.4452
140.5128,84.7591,74.0996,11.7378,1.2042,1.9951,172.2027,52.5637,12.6956,4.4529,3.2384
140.6652,83.1406,73.6509,11.4808,1.0721,2.0198,165.6568,72.8432,17.5080,1.5237,4.8165
140.8176,87.1814,77.4556,12.0837,1.0988,2.1222,175.2820,64.2350,21.2029,5.1170,5.7442
140.9700,91.5095,80.3879,12.6227,1.2564,2.1864,187.7508,74.0779,18.2736,1.3440,6.6250
141.1224,90.9965,79.0526,12.4218,1.3493,2.1484,201.3117,70.9055,21.3590,4.8241,6.9003
141.2748,90.3277,77.5993,11.9961,1.4380,2.1479,187.5929,58.4384,15.4386,2.8848,5.6338
141.4272,87.4914,74.7573,11.3177,1.4386,2.1165,173.0472,73.0232,32.8104,3.8126,5.3591
141.5796,89.2546,76.3815,11.3454,1.4543,2.2056,177.9850,69.7816,31.1866,4.6523,1.1565
141.7320,90.1755,77.5673,11.4330,1.4244,2.2573,188.7100,76.1212,16.2036,3.7872,5.5389
141.8844,93.6008,81.9339,12.0659,1.3180,2.3865,188.6266,77.9294,23.5431,4.6483,2.8208
142.0368,97.3440,86.1905,12.6964,1.2600,2.5098,215.2285,72.4223,25.3691,1.8749,2.8144
142.1892,96.4761,86.3025,12.7268,1.1493,2.5103,215.7507,79.2485,24.0920,1.0100,2.0119
142.3416,92.5634,82.8538,12.2291,1.0969,2.4078,195.7176,54.9388,27.1633,5.5390,4.6448
142.4940,90.0230,80.1022,11.8838,1.1208,2.3158,176.2509,76.2500,14.5317,4.7266,8.3280
142.6464,89.5382,80.1636,11.9779,1.0591,2.3008,191.8442,77.0287,22.1561,5.5935,5.7616
142.7988,90.6471,81.5175,12.1881,1.0314,2.3381,199.7339,58.5007,19.9026,2.1015,3.8671
142.9512,91.6672,81.9624,12.2396,1.0964,2.3539,192.8444,70.0945,23.7340,1.0666,3.0587
143.1036,92.4896,81.9093,12.3580,1.1953,2.3274,202.9529,82.5930,18.3907,3.5233,5.4140
143.2560,95.7038,83.9862,12.8198,1.3238,2.3570,199.7043,70.9380,20.3984,1.2190,3.9414
143.4084,93.9951,83.7999,12.9492,1.1518,2.3206,219.1861,79.5311,19.0000,5.1093,4.5919
143.5608,96.4881,86.9233,13.4346,1.0806,2.4065,196.1261,77.4610,18.7807,3.1680,6.3398
143.7132,93.4585,85.2056,13.3637,0.9323,2.3205,214.3737,78.6169,22.8360,4.4414,4.9532
143.8656,93.9026,85.2176,13.6439,0.9812,2.2658,192.3751,74.0857,23.4743,4.6950,6.2891
144.0180,90.6249,81.5965,13.2008,1.0200,2.1425,193.4377,70.9370,25.8475,7.0584,6.5780
144.1704,90.6514,80.8597,13.0314,1.1062,2.1331,195.9834,61.9229,22.7814,3.8048,6.9348
144.3228,92.8214,81.1206,12.9362,1.3219,2.1671,179.7214,78.4686,25.5153,5.9060,11.2417
144.4752,96.9676,82.3769,13.1859,1.6483,2.1909,223.0003,75.9687,19.5783,2.0860,3.9842
144.6276,97.3891,79.9294,12.8358,1.9725,2.1176,227.5763,74.9841,22.2889,2.4182,1.8800
144.7800,95.0800,74.9212,12.1077,2.2774,1.9699,197.3121,70.8363,19.1486,6.4374,6.9530
144.9324,92.1515,70.9058,11.4731,2.4002,1.8615,190.1958,76.6089,22.1173,4.6717,4.1875
145.0848,90.9985,69.2870,11.2475,2.4528,1.8118,199.0000,69.0932,23.4742,2.3594,4.9140
145.2372,90.3401,69.3579,11.2780,2.3704,1.8099,199.3284,60.1408,23.1598,3.4376,3.7110
145.3896,91.9282,70.0634,11.4060,2.4701,1.8257,204.2813,62.9075,17.2812,4.5019,4.8946
145.5420,95.5559,71.6507,11.6314,2.7006,1.8736,205.3831,82.7499,17.0199,4.0352,6.2988
145.6944,97.6137,70.5084,11.3531,3.0622,1.8620,210.1090,81.7501,23.7184,5.0624,5.9256
145.8468,96.3399,65.6669,10.3466,3.4652,1.7790,203.3443,83.7023,18.6406,3.7226,3.7225
145.9992,92.4495,59.3398,9.2445,3.7405,1.6284,212.1869,69.5620,17.5312,2.8169,1.5625
146.1516,91.4365,56.6465,8.9119,3.9303,1.5373,202.2498,61.6648,16.3205,3.4317,2.1680
146.3040,94.3148,58.1413,9.2866,4.0866,1.5503,199.5948,74.0317,19.8439,4.9610,2.2168
146.4564,98.1338,60.6997,9.7417,4.2290,1.6093,217.1251,81.0631,22.8709,5.2471,2.5862
146.6088,100.2065,61.3969,9.8418,4.3844,1.6302,218.0625,74.6092,19.8595,5.3983,6.3594
146.7612,98.8167,60.1860,9.7622,4.3642,1.5754,217.2963,72.1836,21.8281,3.9453,6.2031
146.9136,96.7741,58.7194,9.5683,4.2991,1.5283,208.3744,72.7774,21.6873,4.4766,5.2539
147.0660,95.1799,57.9961,9.3407,4.2007,1.5311,198.9341,73.9177,18.1017,4.5586,4.5585
147.2184,94.7605,57.0603,8.9694,4.2591,1.5500,207.5625,69.8127,21.1095,4.8086,2.6992
147.3708,96.0062,56.1422,8.6618,4.5035,1.5574,207.2816,73.4689,23.8963,5.1191,2.3926
147.5232,98.3419,55.8750,8.5659,4.7976,1.5608,212.3756,76.2189,20.5545,4.3252,2.3830
147.6756,99.7286,56.0351,8.6176,4.9362,1.5599,222.5484,78.6248,17.9383,4.8633,5.3751
147.8280,100.5767,57.1581,8.8712,4.9051,1.5752,215.5000,75.0001,19.7734,5.6376,6.5389
147.9804,100.5897,57.5803,9.0240,4.8589,1.5695,216.0628,76.9690,19.2811,3.7812,4.2324
148.1328,101.0824,57.4348,9.0339,4.9310,1.5591,220.9524,81.5002,17.3713,2.3360,3.7595
148.2852,102.3727,56.0111,8.7824,5.2376,1.5259,209.1875,84.5000,20.5158,4.1484,5.9766
148.4376,101.2113,53.5370,8.2793,5.3859,1.4813,209.1252,84.6242,23.4961,3.9218,5.8827
148.5900,99.9705,52.5731,8.0872,5.3546,1.4631,212.4063,71.9199,20.5625,2.2969,3.6524
148.7424,99.3460,53.8565,8.3813,5.1391,1.4797,213.2505,71.7814,20.1564,3.2227,3.8827
148.8948,99.9186,57.3454,9.1244,4.8096,1.5360,221.9063,74.7186,22.5781,4.6993,1.6406
149.0472,99.1681,60.3956,9.7012,4.3802,1.5996,221.9370,72.7186,21.8046,6.2363,1.5157
149.1996,94.6902,60.6144,9.6382,3.8496,1.6248,213.8733,70.7192,20.7498,5.1093,3.0235
149.3520,91.5884,60.6635,9.3622,3.4937,1.6822,185.9067,78.7733,17.1720,3.1739,3.3047
149.5044,89.0699,59.8701,8.9755,3.2988,1.7125,193.2987,77.0808,19.3046,4.4454,4.2733
149.6568,88.9420,59.7177,8.7853,3.3015,1.7412,191.0077,76.0702,17.2481,5.3066,2.5469
149.8092,89.2657,58.5557,8.5317,3.4694,1.7237,188.4342,74.4982,18.1602,5.0136,3.4355
149.9616,91.3568,57.9307,8.4516,3.7762,1.7031,198.3131,76.4219,19.5117,4.4452,2.5509
150.1140,92.1582,56.4925,8.3822,4.0292,1.6331,208.3119,76.1089,19.1403,1.9642,3.7346
150.2664,93.4290,55.1605,8.3602,4.3233,1.5598,198.4386,68.4137,14.4688,2.7267,6.9570
150.4188,92.9218,54.9931,8.5945,4.2849,1.5038,217.1640,61.8744,14.8520,4.5019,6.3243
150.5712,92.7832,56.3759,9.0255,4.1130,1.4991,215.8116,52.7933,21.3128,3.4257,6.8514
150.7236,90.9701,57.5999,9.4074,3.7699,1.4949,200.4370,58.6257,25.7498,2.3711,3.5098
150.8760,90.9250,58.9289,9.6940,3.6147,1.5156,191.3432,69.9734,22.3006,3.2891,3.2812
151.0284,89.7239,59.9246,9.8155,3.3665,1.5496,204.8118,67.2732,23.1091,1.8793,4.2577
151.1808,88.4258,62.3929,10.1691,2.9410,1.6234,193.8435,63.1194,19.1993,2.7111,2.6093
151.3332,87.1634,65.8143,10.6472,2.4119,1.7282,189.5314,66.6256,20.5322,5.5039,2.1153
151.4856,88.0949,71.1305,11.4395,1.9165,1.8812,192.3751,76.0858,20.7344,5.3243,3.5197
151.6380,90.6084,75.4730,12.0662,1.7099,2.0102,193.6100,73.2505,21.9216,6.5728,5.8047
151.7904,93.2601,78.2720,12.3903,1.6932,2.1091,204.4536,81.8631,17.0943,6.7344,5.7811
151.9428,93.3034,78.4166,12.2161,1.6818,2.1520,212.4060,79.6240,25.3431,6.6404,2.9066
152.0952,91.5820,76.8277,11.7761,1.6668,2.1465,211.8199,63.5706,14.4608,2.3283,7.9607
152.2476,88.6906,73.6797,11.2254,1.6958,2.0720,205.8429,67.9535,12.1567,4.8476,4.6014
152.4000,91.3645,74.0607,11.4501,1.9549,2.0497,191.8136,73.3083,20.2815,3.8692,2.3205
152.5524,91.9144,72.8418,11.4422,2.1547,1.9803,210.6236,73.5000,23.9373,4.4022,5.7364
152.7048,92.3495,71.6358,11.4244,2.3401,1.9136,187.0275,74.2651,19.8907,1.9649,6.4863
152.8572,90.3941,69.2447,11.1788,2.3893,1.8229,189.1957,65.2184,21.8205,2.8907,5.7090
153.0096,93.5363,71.1134,11.7157,2.5332,1.8256,196.1888,59.6019,24.5704,3.7608,6.5814
153.1620,94.1331,72.6845,12.0723,2.4231,1.8466,218.2806,64.4371,26.2245,3.8223,6.2809
153.3144,91.9787,71.9822,11.9034,2.2591,1.8391,208.3735,58.5319,24.7496,4.8826,1.1487
153.4668,84.8797,68.6194,11.2649,1.8370,1.7695,183.5301,69.3669,17.8907,1.8535,4.7423
153.6192,78.0574,63.2580,10.2872,1.6719,1.6505,164.3274,64.7338,19.6402,0.9532,6.5310
153.7716,73.1358,58.8712,9.4595,1.6115,1.5586,153.1953,55.4511,13.1579,1.8797,2.8195
153.9240,71.4541,57.6045,9.0784,1.5646,1.5602,149.3661,54.4856,13.1517,1.8790,1.8790
154.0764,75.1146,61.3016,9.6240,1.5605,1.6677,152.2556,53.5721,12.2191,4.6993,5.6389
154.2288,79.7300,64.7401,10.1587,1.6935,1.7622,151.3161,63.9107,29.1346,5.6390,2.8195
154.3812,87.5692,68.0820,10.6697,2.2015,1.8558,155.8708,78.8731,17.8404,4.6949,2.8171
154.5336,92.7199,69.0018,10.7374,2.6795,1.8960,193.4283,76.0556,17.8404,5.6340,6.5726
154.6860,97.2761,70.1353,10.9091,3.0662,1.9281,211.3170,64.0963,18.0273,9.0131,4.0061
154.8384,94.9224,68.9159,10.7865,2.9380,1.8813,212.3044,66.6987,22.5457,2.8183,5.6364
154.9908,88.8150,64.8857,10.2046,2.7034,1.7616,182.1588,77.9334,20.6570,4.6948,5.6337
155.1432,86.1518,63.0987,9.9064,2.6044,1.7165,169.1745,62.9700,15.9780,4.6992,4.6991
155.2956,86.8739,62.8729,9.7819,2.7115,1.7280,195.4898,64.8496,25.3756,4.6992,2.8195
155.4480,89.2931,65.0007,10.1115,2.7444,1.7867,213.3443,63.9103,19.7369,3.7592,2.8197
155.6004,89.2788,66.4597,10.1958,2.5779,1.8550,187.1178,72.4028,20.6866,0.9406,5.6417
155.7528,85.2306,64.2283,9.7654,2.3727,1.8101,184.0379,78.8720,23.4737,6.5725,5.6336
155.9052,83.1006,63.9253,9.5462,2.1663,1.8358,189.6718,58.2156,15.9626,1.8783,1.8779
156.0576,82.7185,64.7017,9.5019,2.0354,1.8898,193.4293,55.4009,16.9012,4.6944,1.8781
156.2100,82.8983,67.0101,9.4893,1.7949,2.0267,210.3361,70.7028,15.0245,0.8839,3.5354
156.3624,84.0054,69.5545,9.5927,1.6326,2.1545,176.5287,72.2982,16.9020,1.8782,5.6338
156.5148,82.5958,69.0730,9.3444,1.5277,2.1755,200.3756,53.6237,21.6366,3.7628,5.6439
156.6672,87.3433,72.2342,9.7521,1.7069,2.2790,194.6436,68.6419,19.7463,2.8206,1.8809
156.8196,88.2018,72.1401,9.7797,1.8145,2.2681,221.8035,73.3060,21.6162,0.9401,4.6992
156.9720,88.6499,72.7172,10.0802,1.8000,2.2423,213.8825,54.4099,18.7616,2.8143,4.6904
157.1244,87.3446,71.0261,10.0663,1.8435,2.1466,204.1532,61.8670,17.6766,3.5348,4.4188
157.2768,87.8676,69.5863,9.9422,2.0653,2.0872,199.0614,79.8118,25.3510,0.9392,3.7558
157.4292,85.3591,65.5843,9.4514,2.2340,1.9512,202.0647,76.1264,15.9778,2.8194,2.8195
157.5816,84.0202,65.0587,9.5498,2.1421,1.9011,177.6319,64.8519,18.7978,1.8798,2.8196
157.7340,87.8854,68.9245,10.4119,2.1421,1.9559,180.4558,83.1482,25.6530,2.6539,3.5382
157.8864,88.9691,69.7976,10.7087,2.1659,1.9480,218.8788,76.0898,30.9985,4.6967,2.8187
158.0388,90.9223,69.1756,10.7192,2.4568,1.9097,191.5495,57.2800,15.0244,1.8784,6.5723
158.1912,84.8445,62.5580,9.7869,2.5178,1.7086,193.5452,82.1902,22.9777,5.3027,2.6516
158.3436,87.0588,62.1921,9.8448,2.8093,1.6759,167.1402,69.4820,17.8404,5.6338,4.6949
158.4960,88.9824,60.0656,9.6992,3.2668,1.5808,200.6199,56.5638,17.6757,5.3027,5.3029
158.6484,90.6308,59.5028,9.7286,3.5166,1.5422,210.7221,70.5534,17.8739,5.6440,6.5847
158.8008,92.3813,58.7773,9.8583,3.7963,1.4743,191.9513,57.4986,17.6907,2.6541,2.6536
158.9532,90.6209,57.0896,9.7920,3.7881,1.3891,198.4950,73.3764,13.1703,5.6443,1.8819
159.1056,91.6227,57.4174,10.0334,3.8643,1.3605,199.9096,66.3419,13.2694,4.4227,5.3077
159.2580,88.3599,55.6298,9.8536,3.6976,1.2920,183.9497,62.8820,20.6467,3.7542,7.5078
159.4104,88.7803,56.0995,10.2434,3.6920,1.2423,171.4574,68.9344,13.2576,4.4191,4.4190
159.5628,88.2923,54.8867,10.2072,3.7739,1.1788,200.6167,63.6328,20.3265,6.1859,5.3025
159.7152,89.7150,55.9402,10.4277,3.8156,1.1966,184.8738,67.2267,15.9225,1.7697,3.5381
159.8676,86.4446,53.6962,9.8748,3.6997,1.1752,183.9890,65.4579,18.5754,6.1915,2.6538
160.0200,86.0022,53.1460,9.7242,3.7118,1.1729,180.4498,66.3433,15.0380,2.6542,3.5381
160.1724,88.1981,53.3075,9.6649,3.9417,1.1940,169.5935,74.3523,18.3795,6.6830,2.5069
160.3248,90.8941,54.9465,9.9690,4.0611,1.2294,192.9808,72.6820,20.0502,3.3421,7.5186
160.4772,94.0103,59.6767,10.6817,3.8788,1.3639,179.4095,75.1226,20.3267,7.0699,6.1860
160.6296,94.5680,62.9920,11.1213,3.5672,1.4701,192.9850,83.5393,17.5445,4.1768,2.5067
160.7820,94.8833,64.8897,11.1985,3.3885,1.5654,213.6876,60.1020,22.5364,1.6697,5.8430
160.9344,94.3239,63.9446,10.7510,3.4320,1.5988,197.9958,75.1877,13.3667,3.3418,5.0124
161.0868,91.5737,62.8932,10.2479,3.2401,1.6370,204.6754,72.6820,13.3680,4.1767,4.1771
161.2392,87.7311,62.3165,9.9205,2.8712,1.6682,180.2246,75.0924,23.3622,0.8347,4.1718
161.3916,84.8978,63.3565,10.0087,2.4336,1.7113,174.6058,63.4913,20.8849,3.3421,3.3415
161.5440,85.3089,65.1998,10.3675,2.2718,1.7477,196.3237,57.6456,15.8733,6.6831,1.6711
161.6964,89.3951,71.1918,11.3531,2.0565,1.9018,192.9842,70.1764,18.3794,4.1771,4.1772
161.8488,90.7842,72.8001,11.5971,2.0317,1.9473,207.3591,78.3537,18.9944,3.9572,4.7489
162.0012,90.3968,72.5915,11.4773,2.0115,1.9588,196.1601,77.6288,15.0260,3.3385,6.6776
162.1536,86.5613,68.9147,10.8094,1.9936,1.8767,194.6533,72.6807,22.5556,0.0004,5.0123
162.3060,84.7574,67.3155,10.5498,1.9705,1.8349,194.6519,64.3278,15.8738,3.3419,3.3419
162.4584,85.2591,68.8770,10.7796,1.8507,1.8804,182.9591,66.8344,22.5570,5.0123,5.0121
162.6108,85.8837,70.9755,10.9861,1.6842,1.9618,197.1598,71.8455,27.5680,3.3413,1.6713
162.7632,83.9308,70.5745,10.7857,1.5089,1.9781,198.8286,65.1626,20.0492,0.0002,5.0126
162.9156,76.6955,65.0235,9.9706,1.3186,1.8159,183.6349,62.6042,12.5213,1.6696,5.8429
163.0680,74.9159,63.2300,9.7484,1.3202,1.7554,147.0386,61.8214,15.8730,2.5065,4.1771
163.2204,75.8884,64.2518,9.9882,1.3146,1.7675,182.9589,63.4918,15.8724,4.1769,4.1773
163.3728,82.0883,69.8705,10.7941,1.3803,1.9354,195.4127,61.7081,11.0775,2.3737,5.5377
163.5252,82.2980,69.5183,10.6665,1.4438,1.9401,206.3459,55.1398,23.3906,5.0125,3.3416
163.6776,85.7584,71.2650,10.8145,1.6374,2.0126,179.4695,70.9519,13.3558,5.0080,2.5045
163.8300,86.1083,70.4428,10.5230,1.7698,2.0223,209.6880,73.5173,15.0384,2.5063,5.0125
163.9824,88.1743,71.1139,10.5121,1.9274,2.0635,186.4556,75.2496,21.7391,2.5085,5.0168
164.1348,88.7784,72.5155,10.6306,1.8373,2.1217,192.9862,65.1626,21.7210,3.3415,5.8480
164.2872,90.0628,73.0089,10.8007,1.9266,2.1169,223.8900,62.6583,21.7213,1.6709,5.8474
164.4396,88.4837,71.4446,10.5757,1.9249,2.0702,198.6645,75.9573,24.2050,2.5044,1.6700
164.5920,87.1130,68.0846,10.0751,2.1497,1.9735,199.3319,54.2139,7.5084,4.1702,5.8378
164.7444,86.2507,67.2046,9.7861,2.1517,1.9794,191.9885,70.9504,25.0409,5.0084,2.5043
164.8968,91.0917,68.7225,9.8873,2.5271,2.0478,207.1848,60.9876,18.3797,5.8478,3.3419
165.0492,88.5384,65.6161,9.4406,2.5896,1.9552,208.3648,76.1481,21.7574,4.1841,5.0208
165.2016,87.2312,63.8204,9.2489,2.6448,1.8885,180.4508,55.1396,22.5568,4.1769,4.1769
165.3540,86.7816,64.6549,9.4438,2.4997,1.8986,177.7989,69.2835,25.8763,2.5043,2.5043
165.5064,90.3478,67.5751,9.8495,2.5727,1.9884,198.6652,80.1330,24.2061,3.3388,3.3389
165.6588,95.6135,69.3544,10.0935,2.9666,2.0438,204.5082,75.9594,16.6936,2.5041,3.3389
165.8112,96.0829,65.2824,9.5945,3.4796,1.9053,199.5826,93.5260,29.2265,1.6707,4.1757
165.9636,96.2441,62.4922,9.3594,3.8130,1.7893,200.5017,76.0231,20.8855,5.8472,6.6830
166.1160,93.8661,59.5320,8.9190,3.8788,1.7040,204.4240,73.4513,20.3545,0.0008,3.5398
166.2684,92.3794,59.0906,8.9526,3.7607,1.6716,197.9133,73.4859,24.2162,6.6800,3.3405
166.4208,92.8613,60.2760,9.1604,3.6812,1.6996,206.3489,69.3407,16.7088,1.6715,5.0120
166.5732,91.9294,59.5914,9.1518,3.6533,1.6614,203.6726,75.1240,20.0328,6.6777,0.8353
166.7256,90.4746,57.9568,8.9517,3.6736,1.6058,202.0013,65.1080,15.0258,5.8431,5.8432
166.8780,91.1284,55.8856,8.7892,3.9815,1.5173,185.3114,60.9361,20.8684,5.8427,6.6774
167.0304,91.3125,53.9983,8.7907,4.2155,1.4071,206.3486,71.0097,23.3912,2.5066,3.3417
167.1828,92.5075,53.1349,8.9075,4.4480,1.3337,201.3354,61.8221,18.3789,5.0125,3.3418
167.3352,93.0539,52.0627,8.9910,4.6309,1.2547,190.6387,69.3975,15.0503,5.0169,4.1803
167.4876,96.8886,53.1092,9.3023,4.9459,1.2541,217.6034,65.4590,15.9224,6.1915,1.7695
167.6400,99.1466,52.0862,9.2468,5.3165,1.2055,222.0358,75.9576,17.5297,2.5043,5.0082
167.7924,93.4240,47.9960,8.5676,5.1321,1.1016,214.5185,56.7612,21.7019,3.3394,4.1736
167.9448,92.8715,46.2563,8.2891,5.2662,1.0553,167.7835,55.9298,14.1909,7.5121,4.1739
168.0972,91.8859,47.7078,8.5170,4.9909,1.0948,199.6650,82.7062,19.2149,4.1769,6.6828
168.2496,98.1993,52.1067,9.1860,5.2072,1.2187,192.9841,77.6932,20.8856,2.5071,1.6713
168.4020,94.4930,50.8551,8.8877,4.9299,1.2048,206.3470,69.3398,21.7203,9.1891,5.0123
168.5544,96.0410,50.7519,8.7667,5.1164,1.2227,187.9713,67.6699,15.8738,5.0126,3.3419
168.7068,97.6226,50.9598,8.7611,5.2716,1.2359,199.4993,73.4577,22.5372,5.8432,5.0082
168.8592,101.6308,53.3077,9.0962,5.4592,1.3064,200.2507,89.2772,19.1909,6.6747,4.1720
169.0116,98.4795,52.5259,8.9956,5.1915,1.2808,203.6708,80.1324,20.8671,4.1731,5.0082
169.1640,95.4245,50.4526,8.6212,5.0806,1.2341,187.1339,71.0111,12.5329,0.0010,4.1767
169.3164,99.4756,50.9327,8.8773,5.4840,1.2114,182.3879,72.5990,25.6743,7.9678,0.8860
169.4688,102.6460,50.9852,8.8320,5.8363,1.2234,233.9133,76.8581,19.2155,5.0122,5.8476
169.6212,104.2401,51.3587,8.9541,5.9741,1.2210,194.6545,71.0106,25.8972,2.5065,3.3419
169.7736,97.5503,48.4303,8.4708,5.5492,1.1460,204.5062,68.4466,18.3640,4.1739,5.0082
169.9260,96.1422,47.2173,8.4678,5.5272,1.0760,193.6562,61.7707,19.1984,6.6773,4.1735
170.0784,93.7631,46.8590,8.4769,5.2989,1.0533,194.6511,71.0110,16.7098,2.5065,3.3417
170.2308,89.9690,45.8352,8.3027,4.9859,1.0281,176.2723,71.8451,27.5679,4.1773,3.3418
170.3832,90.5937,48.9617,8.7821,4.7033,1.1154,162.0765,61.8223,19.2149,5.8477,4.1770
170.5356,92.0141,50.8720,9.1251,4.6479,1.1589,200.3339,70.9514,20.8674,4.1741,3.3392
170.6880,99.2382,54.7062,9.8111,5.0309,1.2466,200.6207,69.8190,15.0253,7.9539,6.1858
170.8404,100.7738,56.4352,10.1581,5.0090,1.2787,217.0258,70.9530,23.3720,6.6778,0.8353
170.9928,98.1171,55.9646,10.0806,4.7621,1.2666,196.3219,82.7050,20.8854,6.6831,5.8475
171.1452,94.9865,57.2554,10.4153,4.2626,1.2756,177.9468,68.5057,20.0488,4.1770,2.5069
171.2976,93.3391,58.1585,10.7289,3.9745,1.2662,193.8205,77.6919,9.1905,3.3418,7.5183
171.4500,94.7735,60.6521,11.3199,3.8548,1.2946,215.7155,58.5301,15.8861,4.1812,3.3446
171.6024,94.6843,61.0574,11.4899,3.7989,1.2846,186.6430,72.5342,14.1538,8.8449,4.4230
171.7548,91.2381,57.8314,11.0383,3.7740,1.1860,186.1422,71.7855,20.8672,2.5042,5.8430
171.9072,89.4799,56.1693,10.8933,3.7632,1.1178,175.2920,65.1094,13.3559,2.5042,5.0084
172.0596,92.0833,58.2343,11.2781,3.8240,1.1620,173.7718,72.6825,15.8736,2.5066,5.8478
172.2120,96.9186,64.2031,12.1238,3.6960,1.3425,206.8051,79.5407,20.3271,5.3027,4.4188
172.3644,99.5470,70.0662,12.9168,3.3305,1.5272,206.1743,81.8029,20.8689,5.0083,3.3394
172.5168,97.8844,73.6742,13.3113,2.7351,1.6593,184.4002,80.9327,27.5342,5.0067,7.5092
172.6692,97.3996,77.1096,13.9010,2.2922,1.7428,209.6908,65.9992,25.8979,8.3537,5.8484
172.8216,96.2918,77.0722,13.8175,2.1713,1.7572,208.7561,73.4179,24.7669,4.4228,9.7301
172.9740,98.1404,77.9552,14.0035,2.2804,1.7718,199.8351,66.0546,17.5587,4.1808,9.1966
173.1264,96.5979,76.6883,13.5366,2.2492,1.7903,218.8779,75.1895,19.2135,5.8473,3.3418
173.2788,97.1872,77.6555,13.6430,2.2065,1.8256,197.1604,87.7178,9.1904,0.8358,4.1770
173.4312,93.3576,74.8521,13.0292,2.0906,1.7837,203.9739,75.0540,15.0109,3.5320,3.5321
173.5836,96.0028,75.7868,13.0910,2.2838,1.8259,207.0120,65.1102,14.1930,3.3391,4.1736
173.7360,93.0250,72.6208,12.3832,2.3051,1.7814,209.6887,78.5269,35.9212,5.0122,4.1775
173.8884,95.2699,74.6112,12.5548,2.3339,1.8634,191.9539,55.7294,20.3450,2.6537,7.0762
174.0408,93.4556,72.2625,12.1729,2.3942,1.8022,220.3678,70.9510,20.8678,2.5042,4.1738
174.1932,95.4329,72.9905,12.1722,2.5354,1.8447,224.7242,66.0002,18.3792,2.5064,5.8481
174.3456,91.5348,67.9381,11.1630,2.6658,1.7499,190.0137,81.3064,17.6753,3.5353,7.0697
174.4980,89.9873,65.6093,10.5038,2.7540,1.7446,193.6558,68.4490,15.0257,5.0085,2.5045
174.6504,88.7777,64.1519,10.1103,2.7820,1.7375,190.8960,81.3071,20.3273,6.1861,5.3025
174.8028,90.3175,64.7961,10.1503,2.8832,1.7671,181.9726,74.2893,22.5366,3.3391,3.3392
174.9552,89.3469,63.0073,9.8267,2.9757,1.7269,203.8421,64.3274,15.0378,5.0125,5.8477
175.1076,92.0163,63.8004,9.8153,3.1876,1.7754,197.2586,63.6892,16.8081,4.4225,3.5381
175.2600,94.8029,65.7797,10.0302,3.2788,1.8482,203.6741,68.4477,28.3798,1.6701,2.5043
175.4124,94.3827,65.2068,9.8783,3.2961,1.8448,214.0599,70.7656,21.2296,7.0762,3.5383
175.5648,99.0395,67.2829,10.2447,3.5876,1.8933,176.1345,74.2916,21.7026,4.1737,4.1737
175.7172,95.3807,62.4234,9.5298,3.7233,1.7516,238.6149,83.0746,19.4430,4.4186,4.4184
