#HOLE:,940A
#LEG:,155
#TOP:,62.179199
#BOTTOM:,231.800400
DEPTH_WMSF,FX,FY,FZ,FNOR,DEVI,FINC,RB,P1AZ,HAZI
m,oer,oer,oer,oer,deg,deg,deg,deg,deg
143.2560,0.1428,0.2679,0.0748,0.3129,5.8724,19.5932,107.1061,279.2330,172.2107
143.4084,0.1428,0.2682,0.0747,0.3128,5.8477,19.5753,107.0214,279.1204,172.1825
143.5608,0.1496,0.2644,0.0744,0.3128,5.8499,19.5852,107.8386,279.9305,172.1793
143.7132,0.1332,0.2725,0.0751,0.3127,5.8617,19.6035,106.1531,278.2608,172.1875
143.8656,0.1358,0.2718,0.0748,0.3127,5.8501,19.5960,105.2439,277.3848,172.2166
144.0180,0.1329,0.2731,0.0750,0.3127,5.8518,19.6015,105.1350,277.2601,172.2004
144.1704,0.1299,0.2744,0.0750,0.3127,5.8427,19.5933,104.3102,276.5490,172.3083
144.3228,0.1289,0.2749,0.0751,0.3127,5.8429,19.5964,103.9727,276.2308,172.3272
144.4752,0.1294,0.2748,0.0749,0.3127,5.8426,19.5991,103.9955,276.2926,172.3671
144.6276,0.1243,0.2766,0.0750,0.3127,5.8440,19.6038,103.6499,276.0033,172.4213
144.7800,0.1085,0.2830,0.0752,0.3126,5.8430,19.6065,100.2326,272.6725,172.4994
144.9324,0.1105,0.2824,0.0749,0.3126,5.8309,19.6002,99.0612,271.5920,172.5773
145.0848,0.1195,0.2788,0.0749,0.3126,5.8309,19.6034,100.8693,273.4491,172.6362
145.2372,0.1329,0.2727,0.0750,0.3126,5.8271,19.6031,104.0025,276.6033,172.6668
145.3896,0.1360,0.2712,0.0751,0.3126,5.8317,19.6115,105.0616,277.6733,172.6862
145.5420,0.1337,0.2724,0.0751,0.3126,5.8351,19.6164,104.9147,277.5735,172.7331
145.6944,0.1278,0.2752,0.0752,0.3126,5.8385,19.6207,103.5688,276.2360,172.7385
145.8468,0.1271,0.2756,0.0752,0.3126,5.8294,19.6120,103.2804,275.9790,172.7650
145.9992,0.1298,0.2739,0.0751,0.3126,5.8420,19.6241,103.9045,276.6626,172.8260
146.1516,0.1261,0.2759,0.0751,0.3126,5.8401,19.6192,103.1596,275.9597,172.8684
146.3040,0.1228,0.2774,0.0752,0.3126,5.8272,19.6055,102.3676,275.1939,172.8887
146.4564,0.1218,0.2780,0.0753,0.3126,5.8347,19.6122,102.0660,274.9172,172.9120
146.6088,0.1194,0.2791,0.0754,0.3126,5.8460,19.6225,101.7442,274.6230,172.9378
146.7612,0.1160,0.2802,0.0754,0.3126,5.8426,19.6185,100.9251,273.8213,172.9500
146.9136,0.1173,0.2797,0.0752,0.3126,5.8413,19.6153,100.9653,273.8737,172.9633
147.0660,0.1135,0.2815,0.0750,0.3125,5.8453,19.6166,100.6347,273.5589,172.9778
147.2184,0.1074,0.2842,0.0750,0.3125,5.8518,19.6203,99.1975,272.1479,172.9894
147.3708,0.1070,0.2841,0.0750,0.3125,5.8560,19.6217,98.9335,271.8822,172.9941
147.5232,0.1030,0.2854,0.0750,0.3125,5.8563,19.6183,98.5400,271.4835,172.9866
147.6756,0.0993,0.2869,0.0748,0.3125,5.8567,19.6131,97.5713,270.5208,172.9878
147.8280,0.0869,0.2902,0.0748,0.3124,5.8593,19.6086,95.9240,268.8955,173.0004
147.9804,0.0666,0.2955,0.0748,0.3124,5.8601,19.6012,92.2451,265.2445,173.0172
148.1328,0.0488,0.2988,0.0747,0.3124,5.8601,19.5946,88.4334,261.4608,173.0260
148.2852,0.0362,0.3007,0.0750,0.3124,5.8630,19.5940,85.8771,258.9255,173.0306
148.4376,0.0295,0.3016,0.0747,0.3124,5.8691,19.5972,84.3419,257.4043,173.0338
148.5900,0.0200,0.3025,0.0745,0.3123,5.8722,19.5976,82.7053,255.7747,173.0306
148.7424,0.0145,0.3030,0.0746,0.3123,5.8688,19.5928,81.2142,254.2742,173.0145
148.8948,0.0138,0.3030,0.0746,0.3123,5.8708,19.5923,81.0180,254.0498,172.9863
149.0472,0.0126,0.3031,0.0745,0.3123,5.8716,19.5896,80.6618,253.6822,172.9722
149.1996,0.0133,0.3032,0.0746,0.3123,5.8656,19.5817,80.6568,253.6588,172.9538
149.3520,0.0106,0.3032,0.0749,0.3123,5.8693,19.5811,80.3361,253.3232,172.9381
149.5044,0.0034,0.3031,0.0749,0.3123,5.8754,19.5832,79.3552,252.3126,172.9017
149.6568,0.0001,0.3033,0.0749,0.3123,5.8703,19.5753,78.5517,251.4847,172.8740
149.8092,-0.0009,0.3033,0.0748,0.3123,5.8686,19.5698,78.2077,251.1409,172.8729
149.9616,-0.0020,0.3032,0.0748,0.3123,5.8724,19.5695,77.9905,250.9200,172.8678
150.1140,-0.0007,0.3033,0.0747,0.3123,5.8753,19.5698,78.1103,251.0223,172.8522
150.2664,0.0061,0.3033,0.0747,0.3123,5.8793,19.5737,79.0781,251.9892,172.8552
150.4188,0.0044,0.3031,0.0748,0.3123,5.8822,19.5767,79.4094,252.2960,172.8327
150.5712,-0.0037,0.3033,0.0745,0.3123,5.8811,19.5749,78.5123,251.3963,172.8265
150.7236,-0.0099,0.3032,0.0744,0.3123,5.8807,19.5730,77.0433,249.9356,172.8260
150.8760,-0.0011,0.3032,0.0744,0.3123,5.8844,19.5722,77.4843,250.3963,172.8488
151.0284,0.0035,0.3033,0.0745,0.3123,5.8877,19.5707,78.6541,251.5486,172.8359
151.1808,0.0065,0.3032,0.0746,0.3123,5.8878,19.5674,79.2118,252.0661,172.8005
151.3332,-0.0058,0.3029,0.0746,0.3123,5.8976,19.5697,77.9896,250.9593,172.9072
151.4856,-0.0010,0.3032,0.0747,0.3123,5.8995,19.5667,77.3091,250.3084,172.9345
151.6380,-0.0007,0.3028,0.0744,0.3123,5.9072,19.5706,77.4983,250.5554,172.9933
151.7904,0.0056,0.3033,0.0744,0.3123,5.9171,19.5765,78.5790,251.6308,172.9936
151.9428,0.0146,0.3032,0.0746,0.3123,5.9136,19.5689,80.5373,253.5979,173.0125
152.0952,0.0162,0.3031,0.0745,0.3123,5.9099,19.5627,81.1208,254.2186,173.0516
152.2476,0.0231,0.3022,0.0743,0.3123,5.9357,19.5840,81.8173,255.0195,173.1510
152.4000,0.0369,0.3008,0.0743,0.3123,5.9371,19.5836,84.6915,257.8168,173.0915
152.5524,0.0172,0.3030,0.0741,0.3123,5.9187,19.5635,81.1510,254.2964,173.0988
152.7048,0.0270,0.3018,0.0744,0.3123,5.9377,19.5768,82.1811,255.3624,173.1435
152.8572,0.0636,0.2968,0.0742,0.3123,5.9393,19.5724,87.0210,260.1812,173.1445
153.0096,0.0505,0.2990,0.0744,0.3123,5.9257,19.5523,90.1190,263.4401,173.3154
153.1620,0.0447,0.3000,0.0743,0.3124,5.9411,19.5633,86.8415,259.8746,173.0160
153.3144,0.0426,0.3001,0.0743,0.3123,5.9502,19.5606,86.5100,259.5793,173.0545
153.4668,0.0212,0.3026,0.0745,0.3123,5.9401,19.5583,83.8770,256.6385,172.7299
153.6192,0.0378,0.3008,0.0742,0.3123,5.9383,19.5591,84.6498,257.2470,172.5706
153.7716,0.0408,0.3006,0.0743,0.3123,5.9412,19.5557,85.2397,257.8132,172.5480
153.9240,0.0574,0.2981,0.0739,0.3123,5.9373,19.5430,88.3339,260.7564,172.4136
154.0764,0.0595,0.2978,0.0742,0.3123,5.9582,19.5579,90.0221,262.3980,172.3760
154.2288,0.0654,0.2967,0.0746,0.3123,5.9626,19.5593,90.7079,262.9984,172.2943
154.3812,0.0388,0.3011,0.0730,0.3124,5.9659,19.5569,89.3508,261.6658,172.3115
154.5336,-0.1006,0.2855,0.0738,0.3124,5.9749,19.5653,65.3799,237.7697,172.2717
154.6860,-0.1339,0.2717,0.0742,0.3124,5.9799,19.5660,58.6989,231.0926,172.2551
154.8384,-0.1269,0.2755,0.0741,0.3124,5.9618,19.5448,54.1928,226.4847,172.1446
154.9908,0.0172,0.3032,0.0732,0.3124,5.9686,19.5447,69.0208,241.3469,172.2223
155.1432,0.0814,0.2929,0.0733,0.3124,5.9852,19.5592,90.0370,262.2243,172.1875
155.2956,0.1101,0.2830,0.0739,0.3124,5.9723,19.5441,100.2393,272.3521,172.1672
155.4480,0.0985,0.2876,0.0741,0.3125,5.9891,19.5559,98.0981,270.2318,172.1773
155.6004,0.1142,0.2814,0.0738,0.3125,6.0053,19.5701,101.2224,273.1821,172.0198
155.7528,0.0819,0.2920,0.0741,0.3125,5.9970,19.5604,98.8717,271.1430,172.3191
155.9052,0.0810,0.2927,0.0740,0.3125,5.9958,19.5636,93.7119,265.9975,172.3058
156.0576,0.0817,0.2922,0.0740,0.3125,6.0050,19.5605,94.4662,267.0430,172.6012
156.2100,0.0801,0.2929,0.0738,0.3125,6.0145,19.5580,93.8120,266.5387,172.7476
156.3624,0.0764,0.2938,0.0742,0.3126,6.0165,19.5589,93.0715,265.9037,172.8491
156.5148,0.0822,0.2924,0.0736,0.3126,6.0217,19.5705,93.4235,266.2418,172.8371
156.6672,0.0933,0.2897,0.0737,0.3126,6.0115,19.5599,95.3808,268.2253,172.8739
156.8196,0.1017,0.2864,0.0739,0.3125,6.0055,19.5536,97.3978,270.2173,172.8596
156.9720,0.1227,0.2780,0.0741,0.3125,6.0086,19.5569,100.4043,273.1881,172.8397
157.1244,0.0970,0.2879,0.0738,0.3125,6.0156,19.5617,99.7747,272.5420,172.8201
157.2768,0.0846,0.2917,0.0738,0.3125,6.0151,19.5592,95.3203,268.1078,172.8166
157.4292,0.0733,0.2950,0.0736,0.3125,6.0191,19.5620,93.3517,266.1123,172.7791
157.5816,0.0633,0.2969,0.0739,0.3125,6.0172,19.5610,91.2238,263.9722,172.7551
157.7340,0.0561,0.2982,0.0739,0.3125,6.0119,19.5516,89.4551,262.2252,172.7671
157.8864,0.0515,0.2992,0.0737,0.3125,6.0185,19.5583,88.5615,261.3105,172.7411
158.0388,0.0511,0.2993,0.0739,0.3124,6.0110,19.5540,88.1972,260.9163,172.7092
158.1912,0.0366,0.3011,0.0739,0.3124,6.0186,19.5617,86.5177,259.2160,172.6792
158.3436,0.0240,0.3023,0.0737,0.3124,6.0170,19.5566,83.1069,255.8411,172.6966
158.4960,0.0108,0.3032,0.0738,0.3124,6.0161,19.5494,81.2026,253.9569,172.7066
158.6484,0.0063,0.3036,0.0739,0.3125,6.0343,19.5578,79.8134,252.6077,172.7390
158.8008,0.0110,0.3032,0.0737,0.3125,6.0397,19.5576,80.0889,252.8792,172.7363
158.9532,0.0230,0.3027,0.0735,0.3125,6.0433,19.5527,82.1833,254.9657,172.7395
159.1056,0.0238,0.3028,0.0739,0.3126,6.0370,19.5407,82.5998,255.3844,172.7440
159.2580,0.0366,0.3012,0.0738,0.3126,6.0563,19.5547,84.5779,257.3886,172.7807
159.4104,0.0424,0.3006,0.0739,0.3126,6.0776,19.5680,85.8534,258.6838,172.8072
159.5628,0.1231,0.2779,0.0737,0.3127,6.0537,19.5357,94.6964,267.5003,172.8300
159.7152,0.1755,0.2483,0.0732,0.3127,6.0519,19.5252,110.5965,283.3340,172.8427
159.8676,0.1800,0.2456,0.0732,0.3128,6.0689,19.5347,112.5980,285.3845,172.9005
160.0200,0.1776,0.2469,0.0730,0.3128,6.0772,19.5361,114.7019,287.4566,172.8770
160.1724,0.1769,0.2475,0.0730,0.3128,6.0855,19.5377,113.7255,286.5263,172.9198
160.3248,0.1773,0.2468,0.0738,0.3128,6.0981,19.5455,113.9506,286.7603,172.9301
160.4772,0.1785,0.2465,0.0735,0.3128,6.0966,19.5369,114.0731,286.9185,172.9663
160.6296,0.1797,0.2453,0.0732,0.3129,6.1032,19.5354,114.3400,287.2190,173.0011
160.7820,0.1535,0.2624,0.0731,0.3129,6.1074,19.5319,111.6029,284.5131,173.0216
160.9344,0.1843,0.2419,0.0733,0.3129,6.1113,19.5301,113.4382,286.3401,173.0209
161.0868,0.1818,0.2439,0.0734,0.3129,6.1200,19.5379,115.5249,288.3604,172.9626
161.2392,0.1441,0.2675,0.0732,0.3128,6.1190,19.5392,111.3340,284.1565,172.9331
161.3916,0.1324,0.2733,0.0733,0.3128,6.1168,19.5375,104.4918,277.3680,172.9553
161.5440,0.1343,0.2731,0.0735,0.3128,6.1158,19.5359,104.3963,277.2629,172.9452
161.6964,0.1368,0.2714,0.0733,0.3128,6.1135,19.5298,104.8177,277.6884,172.9513
161.8488,0.1315,0.2738,0.0734,0.3127,6.1148,19.5294,104.3569,277.2034,172.9249
162.0012,0.1299,0.2747,0.0734,0.3127,6.1203,19.5322,103.5741,276.4316,172.9320
162.1536,0.1194,0.2796,0.0732,0.3127,6.1346,19.5471,102.2953,275.1539,172.9268
162.3060,0.1127,0.2827,0.0732,0.3127,6.1295,19.5409,100.6594,273.5323,172.9324
162.4584,0.1035,0.2858,0.0732,0.3127,6.1300,19.5408,98.8884,271.7218,172.8835
162.6108,0.1169,0.2805,0.0733,0.3127,6.1215,19.5301,99.2683,272.1610,172.9447
162.7632,0.1253,0.2767,0.0731,0.3126,6.1218,19.5277,102.3240,275.2011,172.9453
162.9156,0.1116,0.2827,0.0733,0.3126,6.1370,19.5375,99.5365,272.4088,172.9260
163.0680,0.1115,0.2829,0.0731,0.3126,6.1383,19.5341,99.8557,272.7279,172.9277
163.2204,0.1096,0.2836,0.0729,0.3126,6.1340,19.5235,99.6641,272.4995,172.8898
163.3728,0.1007,0.2866,0.0736,0.3126,6.1443,19.5295,98.4566,271.3230,172.9142
163.5252,0.1092,0.2833,0.0731,0.3126,6.1550,19.5376,98.4261,271.2905,172.9123
163.6776,0.1131,0.2824,0.0731,0.3126,6.1541,19.5327,99.9584,272.7993,172.8971
163.8300,0.1128,0.2822,0.0733,0.3126,6.1402,19.5159,100.1497,272.9987,172.9061
163.9824,0.1120,0.2823,0.0729,0.3126,6.1496,19.5224,100.0784,272.9153,172.8938
164.1348,0.1381,0.2709,0.0728,0.3126,6.1601,19.5286,103.6856,276.5583,172.9488
164.2872,0.1429,0.2688,0.0732,0.3127,6.1805,19.5444,105.8797,278.6768,172.8847
164.4396,0.1496,0.2647,0.0728,0.3126,6.1673,19.5272,106.8437,279.5963,172.8446
164.5920,0.1171,0.2805,0.0731,0.3126,6.1566,19.5133,102.8671,275.6581,172.8627
164.7444,0.1215,0.2789,0.0730,0.3126,6.1635,19.5148,101.6997,274.4652,172.8313
164.8968,0.1156,0.2811,0.0727,0.3126,6.1766,19.5219,101.3231,274.1091,172.8501
165.0492,0.1129,0.2823,0.0731,0.3126,6.1821,19.5218,100.2062,272.9997,172.8515
165.2016,0.1109,0.2832,0.0728,0.3127,6.1828,19.5205,99.9954,272.7694,172.8310
165.3540,0.1104,0.2834,0.0728,0.3127,6.1915,19.5252,99.6119,272.3591,172.8022
165.5064,0.1262,0.2768,0.0725,0.3127,6.2026,19.5320,101.8016,274.5775,172.8430
165.6588,0.1204,0.2790,0.0729,0.3127,6.2019,19.5255,103.6252,276.3495,172.8011
165.8112,0.1233,0.2780,0.0728,0.3127,6.2099,19.5301,100.9690,273.7225,172.8164
165.9636,0.1317,0.2740,0.0725,0.3127,6.1970,19.5114,103.5739,276.2551,172.7576
166.1160,0.1397,0.2703,0.0723,0.3127,6.2063,19.5126,105.4464,278.1117,172.7515
166.2684,0.1329,0.2735,0.0727,0.3128,6.2246,19.5239,104.9367,277.6133,172.7608
166.4208,0.1295,0.2753,0.0728,0.3128,6.2243,19.5163,103.9138,276.5520,172.7170
166.5732,0.1372,0.2712,0.0727,0.3128,6.2259,19.5105,104.9185,277.5687,172.7343
166.7256,0.1518,0.2640,0.0724,0.3128,6.2407,19.5191,105.7105,278.3026,172.6806
166.8780,0.1808,0.2450,0.0723,0.3128,6.2351,19.5097,112.0101,284.5981,172.7059
167.0304,0.1821,0.2439,0.0725,0.3128,6.2355,19.5019,115.2634,287.8998,172.7675
167.1828,0.1798,0.2458,0.0725,0.3128,6.2456,19.5078,114.6935,287.3006,172.7363
167.3352,0.1746,0.2496,0.0723,0.3128,6.2550,19.5112,113.9132,286.5471,172.7604
167.4876,0.1780,0.2471,0.0724,0.3128,6.2588,19.5124,113.2619,285.8897,172.7518
167.6400,0.1690,0.2531,0.0724,0.3128,6.2694,19.5190,113.6177,286.2770,172.7851
167.7924,0.1663,0.2550,0.0724,0.3128,6.2779,19.5218,111.5644,284.2392,172.7924
167.9448,0.1652,0.2554,0.0720,0.3128,6.2605,19.5015,111.8260,284.4765,172.7686
168.0972,0.1437,0.2681,0.0721,0.3128,6.2639,19.5011,108.8690,281.5533,172.7890
168.2496,0.1563,0.2609,0.0723,0.3128,6.2727,19.5082,108.6014,281.3112,172.8136
168.4020,0.1659,0.2549,0.0724,0.3128,6.2745,19.5064,110.9671,283.6787,172.8263
168.5544,0.1649,0.2559,0.0723,0.3128,6.2834,19.5117,111.1780,283.9169,172.8549
168.7068,0.1627,0.2568,0.0724,0.3128,6.2857,19.5118,110.9466,283.7160,172.8845
168.8592,0.1747,0.2498,0.0725,0.3128,6.2784,19.5056,111.7139,284.4703,172.8746
169.0116,0.1594,0.2589,0.0721,0.3128,6.2998,19.5223,112.3542,285.1365,172.9042
169.1640,0.1543,0.2627,0.0723,0.3128,6.2998,19.5174,108.3475,281.1104,172.8663
169.3164,0.1509,0.2642,0.0723,0.3128,6.2932,19.5077,107.6316,280.3452,172.8133
169.4688,0.1557,0.2616,0.0723,0.3128,6.2998,19.5087,108.5029,281.1924,172.7937
169.6212,0.1636,0.2565,0.0723,0.3128,6.3173,19.5242,110.7724,283.3774,172.7204
169.7736,0.1652,0.2556,0.0721,0.3128,6.3158,19.5180,111.3541,283.8996,172.6635
169.9260,0.1795,0.2460,0.0721,0.3127,6.3198,19.5170,113.2755,285.7932,172.6443
170.0784,0.1900,0.2381,0.0725,0.3127,6.3261,19.5180,116.7708,289.2556,172.6253
170.2308,0.1665,0.2544,0.0718,0.3127,6.3200,19.5069,115.3168,287.7991,172.6170
170.3832,0.1620,0.2576,0.0719,0.3127,6.3260,19.5094,110.4535,282.9238,172.5846
170.5356,0.1394,0.2702,0.0719,0.3127,6.3479,19.5265,108.3013,280.8227,172.6262
170.6880,0.1108,0.2833,0.0718,0.3127,6.3440,19.5213,101.4854,273.9953,172.5784
170.8404,0.1046,0.2859,0.0718,0.3127,6.3387,19.5158,98.9577,271.4745,172.5707
170.9928,0.1056,0.2853,0.0717,0.3126,6.3556,19.5294,98.7884,271.2847,172.5495
171.1452,0.1131,0.2823,0.0716,0.3126,6.3474,19.5188,100.1773,272.6352,172.5190
171.2976,0.1055,0.2851,0.0719,0.3126,6.3570,19.5240,99.5751,272.0122,172.4949
171.4500,0.1177,0.2806,0.0718,0.3126,6.3619,19.5249,100.0106,272.4596,172.5094
171.6024,0.1213,0.2796,0.0723,0.3126,6.3592,19.5229,102.3622,274.8119,172.5234
171.7548,0.1117,0.2825,0.0721,0.3125,6.3670,19.5341,101.1521,273.6342,172.5492
171.9072,0.1042,0.2858,0.0720,0.3125,6.3632,19.5319,97.9657,270.5278,172.6106
172.0596,0.0961,0.2884,0.0722,0.3125,6.3645,19.5353,98.0011,270.6083,172.6559
172.2120,0.1013,0.2867,0.0716,0.3125,6.3678,19.5396,97.4244,270.0523,172.6733
172.3644,0.1054,0.2853,0.0719,0.3125,6.3654,19.5354,98.3585,271.0581,172.7504
172.5168,0.0913,0.2901,0.0717,0.3125,6.3668,19.5335,98.0534,270.7679,172.7636
172.6692,0.0980,0.2880,0.0721,0.3125,6.3699,19.5330,95.8366,268.6013,172.8005
172.8216,0.0883,0.2908,0.0719,0.3125,6.3858,19.5501,96.9611,269.7140,172.7957
172.9740,0.0776,0.2938,0.0723,0.3125,6.3851,19.5475,93.9826,266.7982,172.8403
173.1264,0.0714,0.2956,0.0718,0.3125,6.3774,19.5375,91.9662,264.7933,172.8392
173.2788,0.0711,0.2957,0.0720,0.3125,6.3739,19.5303,91.4567,264.3049,172.8572
173.4312,0.0765,0.2945,0.0717,0.3125,6.3831,19.5349,92.5925,265.4600,172.8835
173.5836,0.0943,0.2892,0.0718,0.3125,6.3782,19.5296,94.6526,267.5349,172.9111
173.7360,0.0978,0.2882,0.0715,0.3125,6.3907,19.5420,96.6898,269.6097,172.9610
173.8884,0.0962,0.2886,0.0716,0.3124,6.3930,19.5451,96.8640,269.8232,173.0015
174.0408,0.0880,0.2908,0.0720,0.3124,6.3800,19.5305,95.1738,268.1758,173.0338
174.1932,0.0934,0.2897,0.0719,0.3124,6.3928,19.5384,96.5533,269.6305,173.1176
174.3456,0.0901,0.2906,0.0721,0.3124,6.3885,19.5310,96.5227,269.5269,173.0444
174.4980,0.0891,0.2909,0.0719,0.3124,6.3922,19.5316,95.2049,268.2428,173.0701
174.6504,0.0889,0.2908,0.0719,0.3124,6.3951,19.5330,95.1410,268.2106,173.1014
174.8028,0.0888,0.2907,0.0719,0.3124,6.3953,19.5293,95.0464,268.1532,173.1381
174.9552,0.0833,0.2919,0.0719,0.3124,6.4075,19.5416,94.5553,267.6523,173.1253
175.1076,0.0899,0.2905,0.0717,0.3124,6.4045,19.5475,94.4979,267.6124,173.1425
175.2600,0.0977,0.2880,0.0721,0.3123,6.4065,19.5545,96.8172,269.8891,173.1141
175.4124,0.0872,0.2908,0.0719,0.3123,6.3847,19.5329,97.6557,270.7141,173.1053
175.5648,0.0942,0.2887,0.0714,0.3123,6.3905,19.5379,94.9288,268.0131,173.1149
175.7172,0.0970,0.2882,0.0716,0.3123,6.3988,19.5482,96.7683,269.8159,173.0894
175.8696,0.0972,0.2877,0.0719,0.3123,6.4098,19.5598,96.7773,269.8137,173.0784
176.0220,0.0972,0.2883,0.0717,0.3123,6.4164,19.5681,96.7870,269.7734,173.0285
176.1744,0.0758,0.2943,0.0719,0.3123,6.4225,19.5716,95.0967,268.0756,173.0107
176.3268,0.0482,0.2998,0.0721,0.3123,6.4197,19.5670,89.0814,262.0110,172.9238
176.4792,0.0425,0.3008,0.0718,0.3123,6.4022,19.5514,86.5930,259.4927,172.8785
176.6316,0.0539,0.2989,0.0721,0.3122,6.4209,19.5683,87.8044,260.6561,172.8380
176.7840,0.0524,0.2992,0.0718,0.3122,6.4108,19.5597,88.6078,261.3481,172.7315
176.9364,0.0482,0.3001,0.0720,0.3122,6.4256,19.5714,87.6517,260.4596,172.7932
177.0888,0.0365,0.3017,0.0716,0.3122,6.4190,19.5628,87.1059,259.8757,172.7517
177.2412,0.0124,0.3038,0.0721,0.3122,6.4283,19.5655,81.3076,254.1012,172.7398
177.3936,0.0131,0.3037,0.0710,0.3122,6.4339,19.5697,81.3480,254.1361,172.7345
177.5460,-0.0305,0.3021,0.0716,0.3122,6.4286,19.5592,74.5723,247.3713,172.7066
177.6984,-0.0291,0.3023,0.0717,0.3122,6.4425,19.5629,72.7271,245.5081,172.6784
177.8508,-0.0264,0.3028,0.0716,0.3122,6.4407,19.5538,73.3318,246.1915,172.7603
178.0032,-0.0232,0.3029,0.0717,0.3122,6.4667,19.5766,73.8782,246.7219,172.7464
178.1556,-0.0216,0.3032,0.0714,0.3122,6.4632,19.5665,74.2612,247.1149,172.7585
178.3080,-0.0210,0.3031,0.0714,0.3122,6.4846,19.5771,74.0934,247.0116,172.8215
178.4604,-0.0157,0.3030,0.0715,0.3122,6.4708,19.5565,75.5892,248.5079,172.8307
178.6128,-0.0117,0.3039,0.0712,0.3122,6.4747,19.5529,75.1512,248.1265,172.8847
178.7652,0.0041,0.3040,0.0714,0.3122,6.4709,19.5469,78.4543,251.4289,172.9030
178.9176,0.0053,0.3037,0.0714,0.3122,6.4790,19.5510,79.1757,252.2247,172.9815
179.0700,0.0314,0.3022,0.0717,0.3123,6.5041,19.5709,82.0385,255.1097,173.0206
179.2224,0.0870,0.2912,0.0713,0.3123,6.4865,19.5505,87.6079,260.6950,173.0717
179.3748,0.0871,0.2913,0.0711,0.3123,6.5041,19.5641,95.2508,268.3210,173.1038
179.5272,0.1290,0.2758,0.0709,0.3123,6.4783,19.5349,100.5028,273.6203,173.1831
179.6796,0.1275,0.2763,0.0713,0.3123,6.5175,19.5676,104.1575,277.3156,173.2459
179.8320,0.1256,0.2772,0.0713,0.3124,6.4972,19.5410,102.3130,275.4480,173.2117
179.9844,0.1270,0.2763,0.0714,0.3124,6.5078,19.5446,102.6404,275.7489,173.1875
180.1368,0.1511,0.2641,0.0712,0.3124,6.5101,19.5450,105.1886,278.3010,173.2059
180.2892,0.1229,0.2783,0.0717,0.3124,6.5098,19.5424,104.7146,277.8643,173.2406
180.4416,0.1266,0.2763,0.0715,0.3124,6.5186,19.5488,103.3756,276.4918,173.1996
180.5940,0.1126,0.2827,0.0713,0.3125,6.4988,19.5224,100.3194,273.4922,173.2377
180.7464,0.1145,0.2817,0.0712,0.3125,6.5235,19.5456,99.9292,273.0938,173.2276
180.8988,0.1206,0.2791,0.0710,0.3125,6.4931,19.5169,100.7355,273.8262,173.1580
181.0512,0.1508,0.2646,0.0705,0.3124,6.5190,19.5449,102.6578,275.7393,173.1607
181.2036,0.1619,0.2571,0.0710,0.3124,6.5135,19.5383,110.3776,283.3985,173.1416
181.3560,0.1509,0.2641,0.0711,0.3124,6.5021,19.5256,109.0887,282.1097,173.1351
181.5084,0.1345,0.2725,0.0711,0.3124,6.5201,19.5417,104.4159,277.4229,173.0964
181.6608,0.1445,0.2673,0.0710,0.3124,6.4946,19.5156,105.6589,278.5867,173.0234
181.8132,0.1436,0.2682,0.0712,0.3124,6.5248,19.5392,106.5215,279.4566,173.0364
181.9656,0.1353,0.2726,0.0709,0.3123,6.5216,19.5319,105.2792,278.2309,173.0459
182.1180,0.1252,0.2768,0.0711,0.3123,6.5363,19.5403,104.1539,277.0003,172.9348
182.2704,0.1133,0.2820,0.0711,0.3123,6.5165,19.5127,101.1483,273.9734,172.8954
182.4228,0.1325,0.2738,0.0713,0.3123,6.5410,19.5338,102.3951,275.2106,172.8938
182.5752,0.1385,0.2707,0.0712,0.3123,6.5452,19.5310,104.8888,277.7186,172.9226
182.7276,0.1393,0.2706,0.0711,0.3123,6.5245,19.5074,105.4969,278.3902,172.9889
182.8800,0.1462,0.2666,0.0711,0.3123,6.5366,19.5144,106.1041,278.9230,172.9182
183.0324,0.1057,0.2849,0.0710,0.3122,6.5526,19.5278,104.6483,277.4958,172.9392
183.1848,0.1014,0.2866,0.0710,0.3122,6.5587,19.5348,97.3447,270.2067,172.9095
183.3372,0.1187,0.2800,0.0703,0.3122,6.5440,19.5208,101.4940,274.3122,172.8911
183.4896,0.0938,0.2897,0.0701,0.3122,6.5644,19.5406,98.6182,271.4784,172.9160
183.6420,0.0863,0.2913,0.0701,0.3122,6.5459,19.5205,95.1145,267.9762,172.8948
183.7944,0.0824,0.2926,0.0704,0.3122,6.5532,19.5282,94.2690,267.1248,172.8835
183.9468,0.0666,0.2964,0.0713,0.3122,6.5681,19.5424,92.0916,264.9388,172.8609
184.0992,0.1275,0.2765,0.0703,0.3122,6.5562,19.5308,98.2800,271.0969,172.8702
184.2516,0.0971,0.2882,0.0711,0.3121,6.5688,19.5409,98.5119,271.3638,172.9070
184.4040,0.0938,0.2891,0.0710,0.3121,6.5545,19.5307,96.4215,269.2425,172.8626
184.5564,0.0956,0.2888,0.0711,0.3121,6.5501,19.5290,96.5149,269.3043,172.8316
184.7088,0.1109,0.2831,0.0711,0.3121,6.5618,19.5463,98.9209,271.7562,172.8928
184.8612,0.0785,0.2938,0.0712,0.3121,6.5523,19.5456,95.1009,267.9776,172.9099
185.0136,0.0671,0.2967,0.0710,0.3121,6.5549,19.5533,91.7710,264.7021,172.9427
185.1660,0.0685,0.2960,0.0710,0.3121,6.5345,19.5405,91.1873,264.1337,172.9541
185.3184,0.0554,0.2988,0.0709,0.3121,6.5651,19.5731,89.2295,262.1360,172.9015
